Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 US Open R64,L vs Harris,12,31,0.4,6.8%,17.6%,5,29,0.2,3.4%,20.0%,2.8%,0.7%,1.3,25.0%,19.3%
2021 US Open R128,W vs Cuevas,18,8,2.3,12.4%,5.5%,13,6,2.2,10.2%,4.7%,7.0%,3.1%,0.6,16.6%,25.5%
2020 US Open R64,L vs Caruso,45,39,1.2,16.9%,14.7%,24,27,0.9,11.3%,12.7%,8.9%,1.9%,1.6,20.3%,12.4%
2020 US Open R128,W vs Majchrzak,48,22,2.2,25.0%,11.5%,34,16,2.1,21.8%,10.3%,14.1%,3.8%,1.4,20.8%,15.1%
2019 US Open R128,L vs Chung,46,47,1.0,14.8%,15.1%,27,43,0.6,10.1%,16.1%,6.7%,2.2%,1.6,20.9%,13.2%
2019 Monterrey CH R64,L vs King,14,15,0.9,11.1%,11.9%,13,10,1.3,11.8%,9.1%,9.1%,2.7%,1.7,24.6%,14.3%
2017 Wimbledon R128,L vs Pavlasek,38,42,0.9,16.5%,18.3%,34,36,0.9,16.9%,17.9%,11.4%,4.5%,1.9,16.1%,8.7%
2017 Roland Garros R128,L vs Istomin,29,29,1.0,15.6%,15.6%,23,27,0.9,13.9%,16.3%,12.0%,1.8%,1.7,21.5%,12.4%
2017 Australian Open R64,L vs Ferrer,42,59,0.7,16.0%,22.5%,35,56,0.6,14.6%,23.4%,7.5%,5.4%,1.1,19.5%,17.2%
2017 Australian Open R128,W vs Medvedev,37,32,1.2,14.4%,12.5%,28,29,1.0,12.5%,12.9%,8.5%,3.1%,1.1,15.6%,14.4%
2016 US Open R64,L vs Edmund,30,31,1.0,14.2%,14.6%,24,28,0.9,12.8%,14.9%,9.0%,2.7%,1.6,25.5%,16.0%
2016 Lexington CH SF,W vs Whittington,29,28,1.0,17.4%,16.8%,27,26,1.0,17.6%,17.0%,14.4%,3.3%,1.0,17.4%,17.4%
2015 Monterrey CH SF,L vs Estrella,17,24,0.7,14.8%,20.9%,11,20,0.6,11.2%,20.4%,7.1%,2.0%,1.0,19.1%,20.0%
Career (13 matches),,405,407,1.0,15.3%,15.4%,298,353,0.8,13.0%,15.4%,9.1%,3.0%,1.3,20.1%,15.2%
