Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,60.0%,11.1%,3.0%,4.5%,57.6%,57.9%,46.4%,53.0%,23.3%,41.3%,0.50,R32 (Cleveland)
2024,21,8,13,38.1%,20-28,41.7%,234-246,48.8%,2-9,18.2%,20,78.6%,20.4%,6.6%,4.9%,58.6%,72.5%,52.1%,64.0%,36.5%,49.9%,1.01,QF (2x)
2023,9,3,6,33.3%,10-11,47.6%,108-107,50.2%,3-3,50.0%,9,79.6%,19.4%,7.9%,1.6%,64.2%,69.5%,57.9%,65.4%,37.3%,51.0%,1.08,SF (Charleston)
2022,39,20,19,51.3%,49-45,52.1%,477-440,52.0%,6-10,37.5%,39,81.7%,22.4%,7.7%,3.6%,62.5%,71.7%,52.2%,64.4%,37.7%,51.1%,1.06,W (Bendigo)
2021,23,9,14,39.1%,21-30,41.2%,250-270,48.1%,6-6,50.0%,23,75.7%,20.2%,6.2%,3.2%,66.3%,67.7%,49.5%,61.6%,36.6%,49.5%,0.95,SF (Lexington)
2020,14,8,6,57.1%,18-13,58.1%,173-150,53.6%,4-6,40.0%,14,88.5%,19.7%,11.7%,2.8%,62.7%,76.6%,55.3%,68.6%,34.2%,51.2%,1.09,SF (2x)
2019,45,26,19,57.8%,53-51,51.0%,556-530,51.2%,13-15,46.4%,45,83.8%,19.3%,10.8%,4.1%,58.3%,74.6%,54.4%,66.2%,35.0%,50.6%,1.03,W (Granby)
2018,22,11,11,50.0%,24-24,50.0%,244-260,48.4%,12-5,70.6%,21,77.0%,16.9%,9.8%,5.0%,52.6%,72.7%,52.2%,63.0%,35.8%,49.4%,0.97,SF (Monterrey)
2017,13,6,7,46.2%,18-16,52.9%,164-157,51.1%,5-0,100.0%,13,83.1%,16.7%,11.7%,4.7%,57.8%,77.2%,52.8%,66.9%,34.2%,51.0%,1.03,QF (Tempe)
2016,38,24,14,63.2%,53-38,58.2%,458-420,52.2%,9-7,56.3%,37,80.8%,23.4%,7.6%,4.4%,58.3%,73.5%,50.7%,64.0%,37.1%,50.8%,1.03,W (2x)
2015,10,5,5,50.0%,11-15,42.3%,130-151,46.3%,6-2,75.0%,10,78.8%,11.8%,6.4%,5.0%,60.0%,71.6%,49.1%,62.6%,32.5%,48.2%,0.87,SF (Monterrey)
2014,4,2,2,50.0%,4-5,44.4%,43-42,50.6%,0-0,-,3,79.1%,21.4%,7.4%,3.2%,62.3%,71.2%,47.7%,62.3%,38.0%,50.8%,1.01,QF (Binghamton)
Career,239,122,117,51.0%,281-278,50.3%,2844-2785,50.5%,66-63,51.2%,235,80.8%,19.9%,8.6%,4.0%,59.9%,72.7%,52.3%,64.5%,36.0%,50.4%,1.01,
