Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Monterrey CH R64,L vs King,64.5%,32.5%,4.8%,3/0,2.05,7.9%,55.3%,23.8%,5.3%,1.93,4.3%,82.6%,42.1%,4.3%,2.23,13.3%
2016 Lexington CH SF,W vs Whittington,75.3%,55.7%,6.2%,2/3,2.40,59.0%,72.7%,59.4%,2.3%,2.41,68.4%,90.6%,51.7%,12.5%,2.39,43.5%
2015 Monterrey CH SF,L vs Estrella,69.1%,39.5%,0.0%,0/0,2.23,86.5%,60.6%,35.0%,0.0%,2.10,100.0%,90.0%,44.4%,0.0%,2.55,54.5%
Career (3 matches),,70.2%,44.6%,4.0%,62.5%,2.26,52.2%,63.5%,42.5%,2.6%,2.20,60.9%,88.0%,47.0%,6.7%,2.38,36.7%
