Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2014 Montreal R64,L vs Stephens,3.1,3.3,2.9,43.3%,40.7%,0.0%,25.0%,60.0%,3.8%,-3.5,-4.6,-3.5,-7.3
2012 Olympics R32,L vs Williams,3.7,3.7,3.6,37.3%,42.9%,28.6%,50.0%,62.5%,13.0%,0.0,0.0,3.0,7.0
Career (2 matches),,3.4,3.6,3.2,40.5%,41.8%,22.2%,40.0%,61.3%,8.5%,-1.8,-2.2,-0.3,-0.5
