Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2014 US Open R128,L vs Nara,10,28,0.4,11.9%,33.3%,10,22,0.5,13.3%,29.3%,8.0%,5.3%,0.7,8.3%,11.9%
2014 Wimbledon R128,L vs Cibulkova,16,19,0.8,16.2%,19.2%,11,16,0.7,12.4%,18.0%,4.5%,7.9%,2.7,24.2%,9.1%
2014 Roland Garros R128,L vs Cirstea,23,42,0.5,10.7%,19.6%,23,37,0.6,11.4%,18.4%,6.0%,5.0%,0.8,20.1%,23.8%
2013 US Open R64,L vs Azarenka,10,35,0.3,9.7%,34.0%,10,27,0.4,11.5%,31.0%,,,0.8,15.5%,18.4%
2012 Roland Garros R32,L vs Azarenka,19,22,0.9,13.8%,15.9%,17,22,0.8,13.3%,17.2%,,,1.3,23.2%,18.1%
2012 Roland Garros R64,W vs Zheng,20,21,1.0,18.0%,18.9%,19,15,1.3,18.8%,14.9%,,,0.5,10.8%,23.4%
2011 US Open R128,L vs Mchale,28,40,0.7,13.5%,19.2%,26,37,0.7,13.3%,19.0%,9.2%,4.1%,0.9,16.8%,18.8%
2011 Roland Garros R64,L vs Wozniacki,25,38,0.7,16.4%,25.0%,24,35,0.7,16.4%,24.0%,13.7%,2.7%,0.7,10.5%,15.8%
2011 Roland Garros R128,W vs Namigata,25,18,1.4,27.2%,19.6%,24,17,1.4,27.9%,19.8%,20.9%,7.0%,0.3,5.4%,20.7%
Career (9 matches),,176,263,0.7,14.7%,21.9%,164,228,0.7,14.8%,20.6%,7.0%,3.5%,0.9,15.8%,18.5%
