Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Florence SC $25K R16,L vs Collins,50% (4/8),50% (2/4),1/5,75% (6/8),0% (0/6),1/2,0/0,0/1,0/0,0/0
2017 Florence SC $25K R32,W vs Lysa,75% (9/12),67% (6/9),2/6,58% (7/12),14% (1/7),1/4,0/0,0/0,0/0,0/0
2017 Stillwater OK $25K F,W vs Bouzkova,64% (7/11),100% (7/7),3/5,64% (7/11),29% (2/7),2/5,0/1,0/0,0/1,0/0
2017 Stillwater OK $25K SF,W vs Arconada,69% (9/13),89% (8/9),4/7,71% (10/14),20% (2/10),5/8,2/4,0/1,1/3,0/0
2017 Stillwater OK $25K QF,W vs Perrin,56% (10/18),80% (8/10),5/8,50% (9/18),11% (1/9),2/7,0/0,0/0,0/0,0/0
2017 Stillwater OK $25K R16,W vs Whoriskey,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),3/4,1/1,0/0,1/1,0/0
2017 Quebec City R32,L vs Lepchenko,27% (3/11),100% (3/3),1/5,55% (6/11),0% (0/6),2/3,1/1,0/1,0/0,0/0
2017 Toronto Q1,L vs Cirstea,44% (4/9),75% (3/4),1/5,75% (6/8),0% (0/6),1/3,0/0,0/1,0/0,0/0
2017 Granby $60K R32,W vs Robillard Millette,78% (7/9),86% (6/7),2/3,44% (4/9),25% (1/4),3/6,2/2,0/0,1/1,0/0
2017 Gatineau $25K F,W vs Perez,55% (6/11),50% (3/6),0/2,18% (2/11),0% (0/2),1/2,0/1,1/1,0/0,0/0
2017 Gatineau $25K SF,W vs Hon,63% (5/8),100% (5/5),1/1,38% (3/8),67% (2/3),4/5,2/2,0/0,1/1,0/0
2017 Gatineau $25K QF,W vs Hibi,55% (6/11),100% (6/6),4/5,55% (6/11),17% (1/6),4/6,1/2,1/1,0/1,0/0
2017 Gatineau $25K R16,W vs Bovina,100% (8/8),100% (8/8),3/3,57% (4/7),25% (1/4),3/6,0/0,0/0,0/0,0/0
2017 Gatineau $25K R32,W vs Swan,44% (4/9),75% (3/4),0/1,40% (4/10),75% (3/4),3/3,1/2,1/1,1/1,0/0
2017 Winnipeg $25K R16,L vs Kuwata,36% (5/14),100% (5/5),1/6,50% (7/14),14% (1/7),2/5,1/2,2/2,0/0,1/1
2017 Winnipeg $25K R32,W vs Fernandez,88% (7/8),86% (6/7),1/1,14% (1/7),0% (0/1),4/5,1/1,0/0,0/0,0/0
2017 Charlottesville VA $60K R32,L vs Liu,43% (6/14),83% (5/6),3/6,67% (10/15),10% (1/10),1/5,0/1,1/3,0/0,0/1
2017 Indian Harbour Beach FL $80K R16,L vs Govortsova,60% (9/15),89% (8/9),4/8,64% (9/14),11% (1/9),3/7,0/1,0/0,0/1,0/0
2017 Indian Harbour Beach FL $80K R32,W vs Pigossi,64% (7/11),100% (7/7),4/6,55% (6/11),0% (0/6),4/7,1/1,0/0,1/1,0/0
2017 Charleston Q1,L vs Bogdan,17% (1/6),100% (1/1),1/5,100% (7/7),0% (0/7),0/1,0/0,0/2,0/0,0/1
2017 (24 matches),,58.4%,84.6%,46.7%,54.8%,15.4%,51.4%,64.0%,40.0%,61.5%,25.0%
2016 (27 matches),,56.3%,80.9%,42.5%,56.6%,16.0%,55.2%,73.7%,27.3%,71.4%,11.1%
2015 (4 matches),,35.6%,93.8%,31.3%,55.8%,20.8%,53.8%,100.0%,57.1%,100.0%,66.7%
2014 (20 matches),,51.0%,77.9%,31.0%,47.9%,22.1%,64.3%,73.3%,89.3%,50.0%,100.0%
2013 (9 matches),,48.5%,76.6%,39.6%,64.6%,21.0%,59.4%,0.0%,92.3%,0.0%,100.0%
Career (118 matches),,53.8%,80.5%,40.3%,52.9%,20.5%,57.6%,64.0%,62.8%,60.0%,61.4%
