Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Florence SC $25K R16,L vs Collins,0.83,0.60,39.2,2.1,3.8%,46.2%,0.0%,36.0%,43.3%,41.4%
2017 Florence SC $25K R32,W vs Lysa,1.08,1.04,79.7,4.0,0.0%,50.0%,0.0%,48.6%,63.0%,34.6%
2017 Stillwater OK $25K F,W vs Bouzkova,1.07,1.30,58.5,3.3,0.0%,48.8%,0.0%,57.9%,47.1%,67.7%
2017 Stillwater OK $25K SF,W vs Arconada,1.21,1.18,64.4,4.1,0.0%,48.9%,0.0%,41.5%,57.4%,48.9%
2017 Stillwater OK $25K QF,W vs Perrin,0.97,1.09,96.7,6.3,1.7%,52.5%,0.0%,57.4%,52.3%,49.2%
2017 Stillwater OK $25K R16,W vs Whoriskey,1.11,1.78,38.4,2.2,0.0%,70.4%,0.0%,59.3%,56.0%,56.5%
2017 Quebec City R32,L vs Lepchenko,0.94,0.65,36.3,2.2,0.0%,56.8%,2.9%,42.9%,35.5%,33.3%
2017 Toronto Q1,L vs Cirstea,0.94,0.74,52.9,3.4,0.0%,33.3%,0.0%,50.0%,46.9%,44.8%
2017 Granby $60K R32,W vs Robillard Millette,1.15,1.47,55.1,2.5,0.0%,65.9%,0.0%,44.2%,62.1%,52.0%
2017 Gatineau $25K F,W vs Perez,1.00,1.34,64.3,2.4,0.0%,52.9%,0.0%,80.6%,54.2%,35.6%
2017 Gatineau $25K SF,W vs Hon,1.29,1.91,33.9,2.1,3.1%,68.8%,0.0%,53.6%,60.0%,52.4%
2017 Gatineau $25K QF,W vs Hibi,1.31,1.39,68.8,2.1,0.0%,45.2%,0.0%,57.9%,45.7%,59.3%
2017 Gatineau $25K R16,W vs Bovina,1.02,1.48,40.7,2.2,0.0%,59.1%,0.0%,50.0%,76.7%,55.2%
2017 Gatineau $25K R32,W vs Swan,1.03,1.30,55.7,2.4,0.0%,56.1%,0.0%,72.5%,48.7%,42.1%
2017 Winnipeg $25K R16,L vs Kuwata,0.93,0.78,55.8,6.0,0.0%,45.2%,0.0%,59.5%,39.5%,41.2%
2017 Winnipeg $25K R32,W vs Fernandez,0.89,1.75,43.4,2.3,0.0%,68.4%,0.0%,72.2%,55.2%,62.1%
2017 Charlottesville VA $60K R32,L vs Liu,1.06,0.88,75.3,4.8,1.7%,52.5%,0.0%,45.3%,56.6%,26.5%
2017 Indian Harbour Beach FL $80K R16,L vs Govortsova,0.87,0.83,70.8,35.0,0.0%,47.9%,0.0%,44.2%,52.7%,50.0%
2017 Indian Harbour Beach FL $80K R32,W vs Pigossi,1.01,1.26,62.6,2.7,0.0%,60.0%,0.0%,43.3%,58.8%,60.0%
2017 Charleston Q1,L vs Bogdan,1.02,0.51,34.1,2.0,0.0%,26.9%,0.0%,39.1%,35.3%,31.3%
2017 (24 matches),,1.03,1.07,58.4,2.7,0.6%,51.7%,0.1%,52.8%,52.6%,46.8%
2016 (27 matches),,1.00,0.96,59.7,2.5,0.6%,49.2%,0.2%,51.7%,47.3%,48.5%
2015 (4 matches),,1.01,0.89,62.4,2.5,0.6%,52.5%,0.0%,51.6%,40.7%,43.8%
2014 (20 matches),,1.00,1.02,63.7,3.1,3.6%,55.4%,2.6%,56.0%,43.6%,47.7%
2013 (9 matches),,0.99,0.86,58.8,2.8,2.0%,47.9%,1.3%,51.0%,39.7%,48.5%
Career (118 matches),,1.00,1.02,61.2,2.8,1.5%,53.0%,1.1%,54.0%,46.7%,47.7%
