Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W60 Rome R32,L vs Wagner,18% (2/11),40% (4/10),0/0,0/0,60% (9/15),2/4,0/1,- (0/0),- (0/0)
2019 W25 Rome R32,L vs Bjorklund,33% (3/9),67% (2/3),0/0,0/0,67% (10/15),0/2,0/1,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R16,L vs Teichmann,70% (7/10),33% (3/9),1/2,0/0,68% (13/19),1/3,1/2,60% (3/5),80% (4/5)
2019 W15 Antalya QF,W vs Knoll,70% (7/10),63% (5/8),2/3,1/2,33% (2/6),4/4,0/0,83% (5/6),40% (2/5)
2019 W15 Antalya R16,W vs Vanlangendonck,78% (7/9),31% (5/16),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Yushchenko,54% (7/13),28% (5/18),2/12,1/2,57% (4/7),0/0,0/0,50% (3/6),80% (4/5)
2019 W15 Antalya QF,L vs Kan,44% (4/9),20% (1/5),0/0,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2019 W15 Antalya R16,W vs Carreras,73% (8/11),62% (8/13),2/3,1/2,56% (5/9),2/3,0/0,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Ovcharenko,70% (7/10),56% (5/9),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya QF,L vs Cuk,67% (4/6),60% (3/5),1/1,0/0,42% (5/12),0/2,0/1,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Lukacs,67% (6/9),40% (6/15),2/2,1/1,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K SF,L vs Ormaechea,63% (5/8),- (0/0),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2017 Antalya $15K QF,W vs Kordolaimi,70% (7/10),63% (5/8),2/5,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K R32,W vs Horackova,71% (5/7),75% (9/12),2/2,1/1,50% (7/14),3/4,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K F,L vs Hercog,50% (3/6),40% (2/5),0/0,0/0,44% (4/9),2/4,2/3,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K SF,W vs Cakarevic,40% (6/15),75% (6/8),2/4,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K QF,W vs Leykina,71% (5/7),100% (7/7),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R16,L vs Ivakhnenko,50% (1/2),43% (3/7),0/0,0/0,50% (7/14),1/3,1/2,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,W vs Sanesi,67% (6/9),78% (7/9),2/3,1/2,42% (5/12),0/1,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,L vs Caregaro,58% (7/12),47% (9/19),1/3,0/2,50% (9/18),3/5,0/1,40% (2/5),20% (1/5)
2019 (11 matches),,57.9%,42.3%,50.0%,66.7%,56.6%,47.6%,16.7%,64.7%,66.7%
2017 (42 matches),,54.5%,54.8%,61.4%,65.0%,52.7%,46.5%,36.0%,53.5%,50.0%
2016 (44 matches),,57.0%,49.3%,55.1%,48.0%,53.9%,49.5%,39.4%,48.3%,49.2%
2015 (29 matches),,59.9%,49.0%,70.2%,75.0%,53.3%,45.8%,45.0%,63.3%,53.1%
2014 (11 matches),,47.4%,48.5%,56.3%,57.1%,50.0%,63.4%,58.8%,38.1%,50.0%
Career (165 matches),,56.6%,49.1%,56.5%,57.9%,53.0%,49.6%,42.5%,51.2%,49.0%
