Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2020 Cologne R16,L vs Hurkacz,72.5%,38.0%,2.9%,0/2,2.27,9.3%,73.7%,32.1%,2.6%,2.06,17.4%,81.5%,45.5%,3.7%,2.54,0.0%
2019 Indian Wells R128,L vs Klizan,47.8%,27.3%,8.7%,3/1,-,0.0%,52.0%,23.1%,4.0%,-,0.0%,52.9%,33.3%,17.6%,-,0.0%
2019 Acapulco R32,L vs Nadal,64.3%,36.1%,10.7%,4/2,2.00,0.0%,66.7%,50.0%,10.0%,1.17,0.0%,72.7%,18.8%,13.6%,2.63,0.0%
2018 Washington R16,L vs Zverev,67.9%,47.4%,2.4%,1/1,2.26,2.3%,64.6%,38.7%,2.1%,2.07,0.0%,83.9%,57.7%,3.2%,2.36,3.4%
2018 Eastbourne F,W vs Lacko,76.1%,53.7%,5.7%,2/3,1.93,17.1%,74.1%,55.0%,3.7%,1.94,27.8%,84.4%,51.9%,9.4%,1.91,5.9%
2018 Eastbourne QF,W vs Shapovalov,56.9%,78.0%,13.9%,4/6,1.36,13.6%,47.6%,70.0%,7.1%,1.38,27.3%,95.5%,85.7%,31.8%,1.33,0.0%
2018 Stuttgart R16,L vs Federer,66.2%,44.7%,16.9%,4/8,1.80,8.9%,66.7%,37.5%,10.4%,1.54,16.1%,68.2%,60.0%,31.8%,2.14,0.0%
2018 Munich R16,L vs Kohlschreiber,73.3%,36.4%,17.8%,2/6,2.21,8.0%,52.4%,36.4%,14.3%,2.10,12.9%,91.7%,36.4%,20.8%,2.39,0.0%
2018 Acapulco R32,L vs Del Potro,60.9%,50.0%,15.2%,2/5,2.15,6.1%,63.0%,35.3%,14.8%,1.72,11.8%,61.1%,72.7%,16.7%,2.43,0.0%
2017 Cincinnati R64,W vs Verdasco,61.4%,45.7%,5.3%,1/2,2.25,12.9%,58.8%,45.0%,5.9%,2.31,13.0%,71.4%,46.7%,4.8%,2.14,12.5%
2017 Geneva F,L vs Wawrinka,76.5%,43.5%,11.1%,3/6,2.13,38.8%,69.1%,36.8%,9.1%,2.13,66.7%,100.0%,54.2%,16.7%,2.14,2.7%
2017 Indian Wells R32,L vs Thiem,51.1%,34.8%,6.7%,2/1,1.54,11.6%,37.5%,33.3%,0.0%,1.43,18.2%,84.6%,36.4%,23.1%,1.64,4.8%
2017 Acapulco R32,L vs Nadal,62.9%,35.9%,6.5%,2/2,1.38,0.0%,60.9%,35.7%,0.0%,1.75,0.0%,84.6%,36.4%,30.8%,1.25,0.0%
2017 Montpellier R32,L vs De Schepper,52.5%,45.2%,15.3%,2/7,2.03,0.0%,53.8%,52.4%,10.3%,1.71,0.0%,62.5%,30.0%,31.3%,2.31,0.0%
2017 Australian Open QF,L vs Federer,69.6%,43.6%,8.9%,1/6,2.01,8.7%,66.7%,47.2%,5.6%,1.91,9.6%,79.2%,36.8%,16.7%,2.24,5.9%
2017 Australian Open R16,W vs Murray,71.0%,57.3%,15.2%,7/15,1.62,9.3%,68.8%,51.6%,15.1%,1.59,15.3%,88.6%,66.7%,18.2%,1.66,0.0%
2016 Basel SF,L vs Cilic,58.1%,46.3%,10.8%,3/7,1.99,0.0%,50.8%,46.7%,10.2%,1.73,0.0%,75.0%,45.8%,12.5%,2.29,0.0%
2016 Shanghai R16,W vs Granollers,74.2%,47.8%,6.5%,1/5,1.83,16.7%,67.3%,40.0%,7.7%,1.73,25.6%,87.2%,55.9%,5.1%,2.02,0.0%
2016 Braunschweig CH R16,W vs Bagnis,81.3%,40.2%,3.7%,3/1,2.26,9.7%,82.5%,34.6%,4.8%,2.21,14.3%,87.5%,48.6%,2.5%,2.31,3.7%
2016 Sarasota CH F,W vs Melzer,86.5%,55.8%,7.9%,2/5,1.96,3.7%,84.8%,60.7%,7.6%,1.83,6.7%,91.3%,42.9%,8.7%,2.13,0.0%
Career (24 matches),,69.3%,47.9%,9.3%,33.8%,1.99,10.6%,65.9%,45.9%,7.8%,1.87,17.3%,82.4%,50.9%,12.9%,2.15,2.0%
