Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Newport R16,W vs Andreozzi,91% (10/11),67% (2/3),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Newport R32,W vs Smyczek,73% (11/15),50% (1/2),2/2,1/1,100% (2/2),1/1,0/0,100% (6/6),20% (1/5)
2019 Geneva R32,L vs Londero,62% (8/13),0% (0/1),0/0,0/0,60% (3/5),0/2,0/1,- (0/0),- (0/0)
2019 Munich R32,L vs Pella,60% (3/5),0% (0/3),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2019 Barcelona R64,L vs Ferrer,57% (4/7),0% (0/3),0/0,0/0,71% (10/14),1/3,1/2,- (0/0),- (0/0)
2019 Marrakech R32,L vs Daniel,100% (2/2),50% (1/2),0/0,0/0,29% (2/7),2/4,0/1,- (0/0),- (0/0)
2019 Miami R64,L vs Basilashvili,36% (4/11),33% (1/3),0/0,0/0,33% (2/6),3/5,0/1,- (0/0),- (0/0)
2019 Indian Wells R128,L vs Klizan,71% (5/7),- (0/0),0/0,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2019 Acapulco R32,L vs Nadal,67% (6/9),- (0/0),0/0,0/0,57% (4/7),1/3,0/1,- (0/0),- (0/0)
2019 Australian Open R128,L vs Popyrin,79% (15/19),0% (0/1),0/2,0/0,83% (10/12),3/6,0/1,75% (6/8),13% (1/8)
2018 Basel Q1,L vs Copil,77% (10/13),0% (0/2),0/0,0/0,75% (6/8),1/3,0/1,- (0/0),- (0/0)
2018 Moscow R32,L vs Paire,63% (10/16),50% (3/6),1/3,0/0,50% (3/6),0/2,0/1,57% (4/7),29% (2/7)
2018 Beijing R32,L vs Krajinovic,71% (5/7),0% (0/1),0/0,0/0,70% (7/10),0/2,0/1,- (0/0),- (0/0)
2018 Metz R32,L vs Maden,67% (10/15),22% (2/9),1/1,0/0,56% (5/9),1/3,0/1,- (0/0),- (0/0)
2018 US Open R128,L vs Fritz,55% (16/29),36% (8/22),2/7,0/0,43% (6/14),1/4,0/1,50% (2/4),0% (0/5)
2018 Cincinnati R32,L vs Dimitrov,71% (10/14),100% (1/1),0/0,0/0,75% (6/8),1/3,0/1,50% (3/6),33% (2/6)
2018 Washington R16,L vs Zverev,64% (7/11),33% (1/3),0/1,0/0,0% (0/3),3/5,1/2,- (0/0),- (0/0)
2018 Washington R32,W vs Smyczek,56% (9/16),27% (3/11),2/12,1/9,75% (3/4),0/0,0/0,88% (7/8),25% (2/8)
2018 Atlanta QF,L vs Isner,65% (11/17),100% (1/1),1/2,0/0,40% (2/5),2/4,0/1,- (0/0),- (0/0)
2018 Atlanta R16,W vs Youzhny,73% (8/11),80% (4/5),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 (10 matches),,68.7%,27.8%,66.7%,100.0%,58.8%,39.3%,11.1%,85.7%,15.4%
2018 (45 matches),,65.9%,35.2%,51.0%,47.4%,59.5%,37.6%,22.9%,60.4%,37.4%
2017 (60 matches),,66.3%,41.9%,61.4%,56.1%,65.3%,45.9%,47.2%,63.0%,30.3%
2016 (55 matches),,69.4%,42.5%,53.4%,51.5%,60.9%,42.6%,41.7%,60.3%,37.4%
2015 (16 matches),,64.9%,35.1%,63.3%,77.8%,65.6%,44.7%,55.0%,65.0%,26.5%
Career (254 matches),,66.0%,42.0%,56.1%,55.0%,61.4%,41.5%,40.7%,61.9%,33.9%
