Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,194,79,115,40.7%,209-267,43.9%,2252-2434,48.1%,38-43,46.9%,189,76.4%,19.7%,6.6%,3.0%,64.5%,69.5%,48.3%,62.0%,35.8%,48.9%,0.94
Clay,79,25,54,31.6%,66-125,34.6%,845-1019,45.3%,13-22,37.1%,79,71.7%,19.7%,4.8%,2.3%,63.3%,65.5%,49.7%,59.7%,36.1%,48.0%,0.90
Grass,60,30,30,50.0%,72-73,49.7%,689-733,48.5%,15-14,51.7%,60,79.5%,18.1%,8.2%,3.0%,66.1%,73.0%,49.1%,64.9%,35.3%,49.7%,1.00
Carpet,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,1,61.5%,21.4%,13.1%,1.2%,69.0%,62.1%,38.5%,54.8%,34.8%,44.5%,0.77
Grand Slams,44,16,28,36.4%,58-92,38.7%,673-788,46.1%,11-13,45.8%,44,74.6%,18.3%,6.6%,3.0%,64.5%,68.5%,48.0%,61.2%,35.5%,48.4%,0.92
Masters,52,18,34,34.6%,47-75,38.5%,567-627,47.5%,8-17,32.0%,52,75.3%,20.7%,5.6%,2.9%,64.5%,68.9%,48.0%,61.5%,36.4%,49.1%,0.94
Other Tours,237,100,137,42.2%,243-298,44.9%,2551-2774,47.9%,47-49,49.0%,232,76.3%,19.5%,6.7%,2.8%,64.5%,69.5%,49.2%,62.3%,35.8%,48.9%,0.95
Best of 5,44,16,28,36.4%,58-92,38.7%,673-788,46.1%,11-13,45.8%,44,74.6%,18.3%,6.6%,3.0%,64.5%,68.5%,48.0%,61.2%,35.5%,48.4%,0.92
Best of 3,290,118,172,40.7%,290-375,43.6%,3124-3414,47.8%,55-66,45.5%,285,76.1%,19.7%,6.5%,2.8%,64.5%,69.4%,48.9%,62.1%,35.9%,48.9%,0.95
Finals,3,1,2,33.3%,3-4,42.9%,29-36,44.6%,0-0,-,3,75.0%,15.2%,4.9%,1.3%,61.9%,68.1%,45.9%,59.6%,36.7%,48.2%,0.91
Semi-finals,8,3,5,37.5%,6-8,42.9%,70-79,47.0%,2-2,50.0%,6,81.9%,12.2%,6.8%,2.4%,62.7%,72.6%,51.5%,64.7%,31.4%,48.1%,0.89
Quarter-finals,29,8,21,27.6%,21-44,32.3%,297-368,44.7%,3-13,18.8%,28,74.2%,16.4%,6.7%,2.0%,66.4%,67.7%,48.6%,61.3%,32.6%,47.2%,0.84
vs Righties,284,117,167,41.2%,306-399,43.4%,3289-3595,47.8%,50-67,42.7%,280,76.0%,20.0%,6.3%,2.9%,64.4%,69.4%,48.6%,62.0%,36.1%,49.0%,0.95
vs Lefties,50,17,33,34.0%,42-68,38.2%,508-607,45.6%,16-12,57.1%,49,74.2%,15.9%,7.5%,2.6%,64.9%,67.9%,49.8%,61.5%,33.7%,47.9%,0.88
vs Top 10,32,7,25,21.9%,21-56,27.3%,316-423,42.8%,2-8,20.0%,32,73.2%,14.3%,5.4%,3.0%,62.2%,67.6%,46.3%,59.5%,32.0%,46.1%,0.79
