Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,15,10,5,66.7%,21-11,65.6%,170-121,58.4%,1-2,33.3%,15,73.4%,44.4%,4.5%,3.8%,70.6%,65.1%,49.2%,60.5%,46.9%,53.6%,1.19,F (W75 Brisbane)
2025,21,12,9,57.1%,25-21,54.3%,223-212,51.3%,1-3,25.0%,21,62.2%,37.8%,1.4%,5.4%,65.4%,59.9%,46.0%,55.1%,45.7%,50.5%,1.02,W (W100 Incheon)
2024,15,7,8,46.7%,18-19,48.6%,169-167,50.3%,3-3,50.0%,14,69.3%,33.1%,1.8%,3.9%,67.2%,63.2%,47.1%,57.9%,43.1%,50.7%,1.02,QF (3x)
2023,22,13,9,59.1%,28-19,59.6%,235-196,54.5%,0-2,0.0%,5,63.6%,47.6%,5.1%,5.5%,62.5%,66.1%,38.2%,55.6%,48.6%,52.4%,1.10,W (W25 Kashiwa)
2022,34,19,15,55.9%,46-33,58.2%,390-320,54.9%,3-1,75.0%,4,72.2%,30.2%,4.6%,1.7%,71.6%,61.8%,52.5%,59.2%,40.5%,49.9%,0.99,F (W25 Chiang Rai)
2021,1,0,1,0.0%,1-2,33.3%,13-18,41.9%,1-0,100.0%,0,,,,,,,,,,,,R32 (W100+H Nottingham)
2020,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,37.5%,0.0%,6.7%,8.9%,60.0%,51.9%,27.8%,42.2%,29.5%,36.0%,0.51,R32 (Indian Wells 125K)
2019,33,18,15,54.5%,36-37,49.3%,347-331,51.2%,2-4,33.3%,5,64.2%,33.3%,3.2%,3.7%,60.5%,59.5%,51.4%,56.3%,42.4%,49.9%,0.97,SF (2x)
2018,34,22,12,64.7%,49-29,62.8%,396-329,54.6%,7-2,77.8%,6,67.7%,29.0%,3.1%,3.6%,62.5%,67.3%,45.6%,59.1%,40.8%,50.2%,1.00,W (Honolulu HI $60K)
2017,12,8,4,66.7%,19-9,67.9%,138-94,59.5%,0-0,-,0,,,,,,,,,,,,F (Liuzhou $60K)
2016,6,2,4,33.3%,4-8,33.3%,44-60,42.3%,0-0,-,1,37.5%,22.2%,0.0%,15.4%,55.8%,51.7%,34.8%,44.2%,41.7%,42.7%,0.75,R16 (2x)
2015,64,45,19,70.3%,92-49,65.2%,733-550,57.1%,8-4,66.7%,0,,,,,,,,,,,,W (3x)
2014,48,30,18,62.5%,61-44,58.1%,523-445,54.0%,6-2,75.0%,0,,,,,,,,,,,,F (Fergana 25K)
2013,38,24,14,63.2%,51-34,60.0%,415-359,53.6%,5-4,55.6%,0,,,,,,,,,,,,W (Tsukuba 25K)
2012,16,15,1,93.8%,29-7,80.6%,194-133,59.3%,5-0,100.0%,0,,,,,,,,,,,,W (3x)
Career,360,225,135,62.5%,480-324,59.7%,3993-3347,54.4%,42-27,60.9%,72,66.8%,36.5%,2.8%,4.4%,66.2%,62.6%,46.7%,57.3%,44.3%,50.9%,1.04,
