Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Osaka R32,L vs Danilovic,100% (7/7),63% (5/8),1/1,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2025 Roland Garros Q2,W vs Andreescu,83% (10/12),36% (4/11),2/2,1/1,62% (8/13),1/2,1/1,83% (5/6),33% (2/6)
2025 Australian Open R128,L vs Kostyuk,78% (7/9),23% (3/13),1/2,0/0,0% (0/5),2/4,2/3,- (0/0),- (0/0)
2025 Auckland R16,L vs Montgomery,67% (4/6),- (0/0),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2024 US Open R128,L vs Wozniacki,25% (1/4),- (0/0),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Mertens,53% (10/19),67% (2/3),1/2,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2024 Madrid R128,L vs Krueger,45% (5/11),75% (3/4),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2023 Prague F,W vs Noskova,64% (7/11),71% (5/7),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Cornet,43% (3/7),20% (1/5),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2023 Roland Garros R128,L vs Friedsam,43% (9/21),31% (4/13),1/1,0/0,74% (14/19),3/5,0/1,- (0/0),- (0/0)
2021 US Open R128,L vs Ferro,40% (4/10),50% (1/2),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2021 Wimbledon R64,L vs Sasnovich,60% (6/10),57% (4/7),0/0,0/0,44% (4/9),1/3,0/1,50% (3/6),20% (1/5)
2021 Wimbledon R128,W vs Pera,52% (11/21),50% (6/12),2/2,1/1,63% (5/8),1/2,0/0,- (0/0),- (0/0)
2021 Roland Garros R64,L vs Rybakina,44% (4/9),- (0/0),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,W vs Stojanovic,80% (8/10),40% (4/10),2/2,1/1,60% (3/5),0/0,0/0,80% (4/5),50% (3/6)
2021 Australian Open R64,L vs Mladenovic,56% (5/9),100% (1/1),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2021 Australian Open R128,W vs Sharma,67% (10/15),63% (5/8),2/5,1/4,55% (6/11),3/4,0/0,- (0/0),- (0/0)
2020 Roland Garros R64,L vs Jabeur,33% (7/21),38% (3/8),0/0,0/0,56% (5/9),3/5,3/4,50% (3/6),20% (1/5)
2020 Roland Garros R128,W vs Kostyuk,67% (6/9),60% (6/10),2/3,1/2,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2020 Acapulco R32,W vs Rus,50% (7/14),29% (5/17),2/2,1/1,90% (9/10),0/0,0/0,- (0/0),- (0/0)
2025 (4 matches),,82.4%,37.5%,80.0%,100.0%,47.2%,36.4%,50.0%,83.3%,33.3%
2024 (3 matches),,47.1%,71.4%,50.0%,-,50.0%,0.0%,0.0%,-,-
2023 (3 matches),,48.7%,40.0%,100.0%,100.0%,56.0%,42.9%,0.0%,-,-
2021 (7 matches),,57.1%,52.5%,66.7%,50.0%,48.1%,37.5%,20.0%,63.6%,36.4%
2020 (5 matches),,51.3%,35.7%,75.0%,75.0%,62.2%,61.5%,66.7%,57.9%,29.4%
Career (193 matches),,57.6%,49.2%,55.9%,59.2%,54.8%,46.0%,49.2%,60.6%,44.9%
