Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Osaka R32,L vs Danilovic,13,18,0.7,8.9%,12.3%,9,15,0.6,6.9%,11.5%,4.6%,2.3%,1.3,20.5%,16.4%
2025 Roland Garros Q2,W vs Andreescu,30,27,1.1,15.2%,13.7%,28,23,1.2,15.1%,12.4%,10.2%,4.3%,1.1,21.3%,19.3%
2025 Australian Open R128,L vs Kostyuk,11,33,0.3,7.3%,22.0%,9,29,0.3,7.1%,22.8%,5.5%,0.8%,0.7,20.0%,29.3%
2025 Auckland R16,L vs Montgomery,6,28,0.2,6.0%,28.0%,5,25,0.2,5.6%,28.1%,2.2%,3.4%,0.9,20.0%,23.0%
2024 US Open R128,L vs Wozniacki,6,24,0.3,7.9%,31.6%,6,22,0.3,8.5%,31.0%,7.0%,1.4%,1.7,13.2%,7.9%
2024 Wimbledon R128,L vs Mertens,29,30,1.0,18.4%,19.0%,26,29,0.9,18.6%,20.7%,10.0%,8.6%,1.3,17.7%,13.9%
2024 Madrid R128,L vs Krueger,14,26,0.5,10.3%,19.1%,14,22,0.6,11.8%,18.5%,7.6%,4.2%,0.7,19.1%,27.2%
2023 Prague F,W vs Noskova,13,9,1.4,13.0%,9.0%,13,9,1.4,13.5%,9.4%,9.4%,4.2%,0.5,17.0%,34.0%
2023 Wimbledon R128,L vs Cornet,19,32,0.6,19.2%,32.3%,18,30,0.6,19.4%,32.3%,12.9%,6.5%,1.3,13.1%,10.1%
2023 Roland Garros R128,L vs Friedsam,31,27,1.1,13.8%,12.1%,30,22,1.4,15.0%,11.0%,10.0%,5.0%,1.1,18.3%,17.4%
2021 US Open R128,L vs Ferro,17,22,0.8,17.0%,22.0%,14,20,0.7,15.1%,21.5%,7.5%,7.5%,2.0,18.0%,9.0%
2021 Wimbledon R64,L vs Sasnovich,13,22,0.6,8.6%,14.5%,11,17,0.6,8.0%,12.3%,5.8%,2.2%,0.9,17.8%,19.7%
2021 Wimbledon R128,W vs Pera,9,22,0.4,4.5%,11.1%,8,14,0.6,4.4%,7.8%,3.9%,0.6%,0.4,11.6%,31.2%
2021 Roland Garros R64,L vs Rybakina,8,12,0.7,8.2%,12.2%,8,12,0.7,8.9%,13.3%,,,1.0,16.3%,16.3%
2021 Roland Garros R128,W vs Stojanovic,13,16,0.8,8.2%,10.1%,13,16,0.8,9.6%,11.9%,,,0.9,20.9%,22.8%
2021 Charleston 2 R32,W vs Doi,33,68,0.5,12.4%,25.6%,31,58,0.5,12.4%,23.1%,7.2%,5.2%,0.5,11.7%,24.4%
2021 Australian Open R64,L vs Mladenovic,13,39,0.3,11.4%,34.2%,13,39,0.3,12.3%,36.8%,,,0.7,13.2%,18.4%
2021 Australian Open R128,W vs Sharma,19,37,0.5,10.9%,21.3%,19,37,0.5,11.7%,22.8%,,,0.7,14.9%,20.7%
2020 Roland Garros R64,L vs Jabeur,12,27,0.4,7.5%,17.0%,12,27,0.4,8.2%,18.5%,,,1.0,18.9%,18.9%
2020 Roland Garros R128,W vs Kostyuk,11,9,1.2,11.5%,9.4%,11,9,1.2,12.6%,10.3%,,,0.7,17.7%,25.0%
Career (42 matches),,681,1118,0.6,11.7%,19.3%,634,1012,0.6,12.0%,19.1%,5.6%,3.7%,0.8,17.2%,20.8%
