Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Wozniacki,89.2,92.7,4.0,93.8,91.0,100,85,83.1,5.6,89.0,,94,72
2021 US Open R128,L vs Ferro,81.4,85.2,8.5,90.2,80.1,97,68,74.8,6.4,72.0,73.7,83,63
2017 US Open R64,L vs Safarova,88.1,90.8,3.9,92.9,89.3,99,83,80.4,3.9,82.4,77.0,86,67
2017 US Open R128,W vs Bellis,88.5,92.4,4.3,90.3,92.0,101,77,81.7,4.2,84.0,74.0,88,72
2017 Wimbledon R128,L vs Keys,86.3,88.6,6.5,91.1,83.5,98,68,79.9,4.9,82.6,73.0,87,67
2017 Roland Garros R128,L vs Garcia,86.5,90.7,4.5,92.6,88.2,97,75,80.8,3.5,85.0,76.5,86,74
2016 US Open R128,L vs Mladenovic,88.8,90.9,7.9,93.3,88.8,103,67,83.4,3.3,83.0,89.0,89,78
2016 Roland Garros R128,L vs Halep,83.3,87.2,5.5,,,97,80,78.2,4.7,,,85,69
2016 Australian Open R128,L vs Sharapova,90.5,92.9,6.4,,,102,78,83.6,3.9,,,89,75
Career (9 matches),,87.4,90.6,5.6,92.0,87.3,103,67,80.8,4.4,81.8,76.4,94,63
