Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Monte Carlo R32,L vs Tsitsipas,0.92,0.75,52.7,4.4,4.9%,63.4%,8.1%,62.2%,32.6%,28.2%
2024 Tokyo R32,W vs Ruud,1.12,1.41,52.3,2.4,10.5%,68.4%,27.8%,69.4%,27.3%,51.6%
2024 US Open R16,L vs De Minaur,1.14,0.77,43.0,2.1,8.1%,56.5%,1.8%,50.9%,24.1%,40.0%
2024 US Open R32,W vs Arnaldi,0.97,1.67,32.9,2.3,16.7%,77.1%,2.3%,74.4%,37.3%,46.0%
2024 US Open R64,W vs Hurkacz,1.19,1.49,30.7,3.0,14.8%,70.4%,10.0%,60.0%,44.9%,41.9%
2024 US Open R128,W vs Lestienne,1.08,1.88,25.8,2.1,14.0%,76.7%,13.2%,63.2%,53.7%,48.6%
2024 Cincinnati R32,W vs Baez,1.15,1.68,43.3,2.0,6.7%,56.7%,0.0%,58.3%,59.3%,65.4%
2024 Canada R32,L vs Zverev,0.77,0.29,26.8,2.0,0.0%,52.2%,0.0%,27.8%,21.1%,23.5%
2024 Atlanta F,L vs Nishioka,0.86,0.87,59.5,6.3,19.6%,63.0%,20.0%,75.0%,31.0%,32.7%
2024 Wimbledon R64,L vs Nakashima,0.74,0.36,19.6,2.0,4.9%,53.7%,5.4%,51.4%,18.9%,28.1%
2024 Wimbledon R128,W vs Kotov,1.04,1.29,42.0,12.7,13.5%,78.4%,4.3%,65.2%,38.2%,31.0%
2024 Queen's Club SF,L vs Musetti,0.91,0.77,63.2,2.3,8.5%,61.7%,0.0%,61.9%,24.4%,40.5%
2024 Barcelona R16,L vs Ruud,0.87,0.35,32.8,2.0,7.4%,55.6%,8.7%,56.5%,12.5%,23.8%
2024 Los Cabos F,W vs Ruud,1.02,1.36,53.7,2.4,9.8%,65.9%,7.7%,71.8%,35.3%,48.4%
2024 Brisbane SF,L vs Dimitrov,0.95,0.66,55.9,2.0,15.6%,56.3%,0.0%,66.7%,23.5%,30.3%
2024 Brisbane QF,W vs Nadal,1.18,1.16,65.1,17.2,5.3%,59.6%,9.6%,71.2%,28.6%,40.4%
2023 Washington R16,W vs Eubanks,0.88,2.81,40.0,2.1,14.3%,85.7%,22.2%,83.3%,53.6%,44.4%
2023 Wimbledon R64,L vs Djokovic,0.85,0.50,33.6,2.1,23.6%,70.9%,16.0%,64.0%,24.5%,13.3%
2023 Wimbledon R128,W vs Nakashima,1.27,1.23,44.9,9.3,9.9%,71.8%,13.6%,60.6%,27.0%,38.8%
2023 s Hertogenbosch F,L vs Griekspoor,0.78,0.92,64.0,5.8,8.3%,66.7%,19.5%,73.2%,33.8%,37.7%
2025 (1 matches),,0.92,0.75,52.7,4.4,4.9%,63.4%,8.1%,62.2%,32.6%,28.2%
2024 (15 matches),,1.02,1.02,44.2,2.6,10.9%,64.9%,7.5%,63.0%,32.9%,39.3%
2023 (5 matches),,1.01,1.08,53.7,3.4,14.3%,72.1%,14.2%,68.1%,32.3%,31.0%
2022 (5 matches),,1.06,1.08,42.1,3.7,10.7%,64.8%,8.6%,59.9%,35.6%,41.5%
2021 (8 matches),,1.01,0.94,47.6,2.8,8.1%,60.8%,6.5%,64.7%,31.4%,38.8%
Career (358 matches),,1.02,1.10,51.6,2.7,7.4%,63.7%,5.5%,63.6%,38.4%,40.1%
