Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Adrian Mannarino [FRA],4,7,36.4%,7,4,3,57.1%,2017,2025,11,0.90,8.3%,1.8%,59.1%,66.9%,51.9%,60.8%,35.5%,53.3%,36.4%
8,Casper Ruud [NOR],5,3,62.5%,7,6,1,85.7%,2018,2024,8,0.97,7.5%,2.1%,59.7%,72.0%,52.0%,63.9%,35.0%,65.3%,45.7%
7,Brandon Nakashima [USA],2,5,28.6%,7,3,4,42.9%,2021,2025,7,0.88,12.3%,3.2%,60.4%,75.3%,49.5%,65.1%,30.7%,65.5%,23.3%
7,Yoshihito Nishioka [JPN],1,6,14.3%,2,0,2,0.0%,2017,2024,7,0.95,12.1%,2.4%,63.1%,72.0%,43.7%,61.5%,36.7%,62.7%,30.5%
7,Denis Kudla [USA],5,2,71.4%,2,1,1,50.0%,2014,2024,7,1.19,10.9%,2.1%,62.3%,74.2%,51.9%,65.8%,40.7%,66.7%,38.5%
6,Alex De Minaur [AUS],1,5,16.7%,2,1,1,50.0%,2018,2024,6,0.77,5.9%,2.1%,62.7%,66.9%,44.3%,58.5%,32.0%,44.2%,50.0%
6,Max Purcell [AUS],4,2,66.7%,1,1,0,100.0%,2017,2023,6,1.21,8.9%,2.5%,57.3%,72.0%,57.2%,65.7%,41.5%,51.7%,46.9%
6,Cameron Norrie [GBR],2,4,33.3%,3,2,1,66.7%,2017,2023,6,0.92,7.6%,2.4%,66.6%,65.5%,44.2%,58.4%,38.5%,57.1%,38.6%
6,Quentin Halys [FRA],1,5,16.7%,0,0,0,-,2016,2023,6,0.74,4.8%,2.8%,62.7%,64.5%,45.0%,57.3%,31.5%,54.3%,33.3%
6,Miomir Kecmanovic [SRB],0,6,0.0%,3,1,2,33.3%,2018,2022,6,0.61,10.5%,3.2%,60.6%,67.1%,44.9%,58.4%,25.6%,60.0%,10.0%
6,Jacob Grills [AUS],6,0,100.0%,1,1,0,100.0%,2013,2019,2,1.38,6.6%,2.2%,53.3%,79.5%,51.6%,66.4%,46.2%,54.5%,55.6%
6,James Duckworth [AUS],3,3,50.0%,1,1,0,100.0%,2013,2018,5,1.00,5.3%,4.3%,63.4%,71.1%,46.6%,62.1%,37.9%,63.3%,43.3%
5,Giovanni Mpetshi Perricard [FRA],5,0,100.0%,4,4,0,100.0%,2023,2025,5,1.43,6.7%,2.1%,60.0%,79.8%,67.4%,74.8%,35.9%,55.6%,28.6%
5,Stefanos Tsitsipas [GRE],1,4,20.0%,5,2,3,40.0%,2019,2025,5,0.81,6.5%,0.6%,65.0%,71.5%,55.4%,65.8%,27.6%,59.0%,20.7%
5,Alexander Zverev [GER],2,3,40.0%,2,1,1,50.0%,2017,2025,5,0.86,6.8%,0.8%,58.5%,65.2%,54.1%,60.6%,34.1%,51.5%,40.0%
