Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Wimbledon R16,L vs Fritz,55.6%,53.3%,32.7%,47.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,-,-117,-65
2025 Monte Carlo R32,L vs Tsitsipas,12.3%,66.7%,14.4%,78.3%,14.3%,12.5%,0.0%,2.0%,8.3%,2.0%,0.0%,-14,10
2024 Tokyo R32,W vs Ruud,5.0%,100.0%,14.5%,70.0%,11.2%,15.8%,20.0%,7.8%,18.2%,0.0%,-,-70,-34
2024 US Open R64,W vs Hurkacz,4.4%,100.0%,11.2%,77.3%,15.6%,31.3%,0.0%,3.0%,0.0%,1.1%,33.3%,-27,4
2024 Cincinnati R32,W vs Baez,5.8%,100.0%,10.3%,45.5%,5.8%,8.7%,0.0%,7.0%,0.0%,0.4%,0.0%,-46,-61
2024 Canada R32,L vs Zverev,19.5%,50.0%,15.6%,58.3%,5.7%,12.5%,0.0%,3.4%,14.3%,1.8%,0.0%,-28,-62
2024 Atlanta F,L vs Nishioka,7.2%,100.0%,9.7%,68.4%,10.0%,10.8%,16.7%,4.9%,13.3%,0.5%,100.0%,-61,-38
2024 Queens Club SF,L vs Musetti,21.2%,55.6%,27.8%,59.2%,14.6%,14.6%,15.4%,10.6%,16.7%,1.3%,25.0%,-1,1
2024 Barcelona R16,L vs Ruud,37.0%,52.9%,24.2%,52.2%,11.5%,0.0%,42.9%,0.0%,0.0%,1.4%,50.0%,8,0
2024 Los Cabos F,W vs Ruud,11.0%,100.0%,15.9%,78.3%,9.1%,11.6%,0.0%,4.1%,15.0%,0.9%,33.3%,-93,-74
2024 Brisbane SF,L vs Dimitrov,10.5%,66.7%,10.9%,78.6%,7.9%,10.3%,7.1%,8.2%,15.4%,0.4%,0.0%,-107,-83
2024 Brisbane QF,W vs Nadal,14.9%,66.7%,18.4%,72.5%,13.3%,10.8%,15.8%,7.6%,19.0%,0.5%,50.0%,-28,-18
2023 Washington R16,W vs Eubanks,3.1%,100.0%,8.5%,100.0%,2.6%,6.7%,0.0%,0.0%,0.0%,0.8%,0.0%,-86,-95
2023 Wimbledon R128,W vs Nakashima,41.3%,76.0%,27.3%,65.8%,7.3%,12.8%,0.0%,0.0%,0.0%,1.0%,25.0%,-11,22
2023 s Hertogenbosch F,L vs Griekspoor,2.6%,100.0%,9.8%,61.9%,13.8%,11.9%,30.0%,10.0%,10.0%,0.7%,100.0%,-37,-18
2023 Indian Wells R64,W vs Tsitsipas,13.7%,53.8%,16.3%,64.7%,17.6%,7.9%,10.5%,7.1%,12.5%,0.4%,0.0%,-25,-21
2022 Davis Cup Finals QF,W vs Griekspoor,10.6%,72.7%,17.8%,65.8%,6.9%,5.1%,9.1%,7.9%,23.1%,0.0%,-,-77,-42
2022 US Open R64,L vs Galan,5.0%,83.3%,10.8%,69.7%,8.6%,14.9%,33.3%,5.5%,18.2%,0.5%,33.3%,-44,-16
2021 US Open R64,L vs Karatsev,0.0%,-,2.3%,87.5%,8.5%,11.4%,0.0%,9.5%,40.0%,0.3%,0.0%,-76,-59
2021 Newport SF,L vs Brooksby,1.4%,0.0%,9.1%,64.3%,14.3%,13.8%,0.0%,4.3%,0.0%,2.3%,0.0%,2,13
Career (37 matches),,9.8%,68.2%,13.6%,69.0%,10.1%,11.5%,11.5%,5.7%,15.1%,0.6%,24.6%,-46,-29
