Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,1,1,50.0%,4-4,50.0%,41-38,51.9%,1-1,50.0%,2,84.2%,20.5%,9.3%,0.8%,57.6%,71.3%,60.0%,66.5%,36.1%,50.7%,1.08,R64 (Australian Open)
2025,27,11,16,40.7%,33-41,44.6%,347-387,47.3%,7-4,63.6%,25,80.3%,13.8%,9.7%,2.1%,60.0%,71.3%,54.8%,64.7%,33.0%,48.8%,0.94,R16 (2x)
2024,64,38,26,59.4%,86-68,55.8%,759-748,50.4%,18-6,75.0%,62,80.7%,19.8%,8.8%,1.7%,60.0%,72.7%,53.0%,64.8%,36.2%,50.4%,1.03,W (Los Cabos)
2023,42,19,23,45.2%,51-52,49.5%,518-516,50.1%,14-11,56.0%,42,83.6%,16.4%,11.0%,1.6%,59.3%,74.3%,55.6%,66.7%,34.8%,50.3%,1.04,F (s Hertogenbosch)
2022,28,11,17,39.3%,32-44,42.1%,340-384,47.0%,3-5,37.5%,27,76.7%,16.4%,9.0%,2.3%,64.4%,71.3%,47.0%,62.7%,33.8%,48.3%,0.91,QF (Dallas)
2021,42,21,21,50.0%,49-58,45.8%,517-563,47.9%,14-8,63.6%,42,77.1%,18.4%,8.9%,2.4%,58.1%,72.4%,50.2%,63.1%,35.9%,49.4%,0.97,SF (Newport)
2020,23,11,12,47.8%,31-32,49.2%,297-311,48.8%,6-4,60.0%,23,77.7%,19.5%,6.3%,2.3%,62.8%,70.8%,49.3%,62.8%,35.9%,49.5%,0.96,QF (New York)
2019,46,25,21,54.3%,64-58,52.5%,640-600,51.6%,8-16,33.3%,46,82.2%,21.2%,7.4%,2.2%,66.7%,71.4%,51.0%,64.6%,36.2%,50.5%,1.02,F (s Hertogenbosch)
2018,14,2,12,14.3%,9-29,23.7%,146-206,41.5%,0-4,0.0%,14,64.6%,19.1%,5.7%,3.7%,67.7%,64.0%,40.7%,56.5%,36.2%,46.2%,0.83,R16 (2x)
2017,30,13,17,43.3%,39-47,45.3%,403-421,48.9%,6-9,40.0%,29,73.9%,23.4%,7.2%,3.1%,61.2%,68.9%,47.1%,60.5%,37.7%,49.1%,0.95,QF (Brisbane)
2016,13,3,10,23.1%,12-24,33.3%,166-196,45.9%,2-3,40.0%,13,78.3%,14.4%,7.1%,3.3%,57.9%,74.6%,51.1%,64.7%,32.9%,48.5%,0.93,R16 (Sydney)
2015,1,0,1,0.0%,0-3,0.0%,14-19,42.4%,0-1,0.0%,1,75.0%,12.5%,3.1%,7.7%,55.4%,63.9%,50.0%,57.7%,35.1%,47.3%,0.83,R128 (Australian Open)
2014,1,0,1,0.0%,2-3,40.0%,19-23,45.2%,0-0,-,1,76.2%,14.3%,9.9%,5.3%,60.3%,72.2%,42.3%,60.3%,37.7%,47.8%,0.95,R128 (Australian Open)
Career,333,155,178,46.5%,412-463,47.1%,4207-4412,48.8%,79-72,52.3%,327,78.8%,18.6%,8.4%,2.3%,61.5%,71.5%,51.0%,63.6%,35.5%,49.5%,0.98,
