Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Grass,6,4,2,66.7%,1,0,1,0.0%,1971,1974,QF,0,,,,,,,,,,
Roland Garros,9,Clay,25,16,9,64.0%,1,0,1,0.0%,1967,1975,F,0,,,,,,,,,,
Wimbledon,10,Grass,32,22,10,68.8%,0,0,0,-,1966,1976,F,0,,,,,,,,,,
US Open,5,Clay,15,10,5,66.7%,2,0,2,0.0%,1970,1976,QF,0,,,,,,,,,,
Fed Cup,3,,11,8,3,72.7%,0,0,0,-,1978,1980,,0,,,,,,,,,,
Beckenham,9,Grass,26,19,7,73.1%,0,0,0,-,1965,1976,W,0,,,,,,,,,,
Moscow,9,,24,21,3,87.5%,3,3,0,100.0%,1966,1975,W,0,,,,,,,,,,
Queen's Club,6,Grass,13,7,6,53.8%,0,0,0,-,1965,1971,QF,0,,,,,,,,,,
Rome,5,Clay,17,12,5,70.6%,0,0,0,-,1969,1974,F,0,,,,,,,,,,
Moscow Indoors,5,Carpet,13,11,2,84.6%,1,0,1,0.0%,1968,1975,W,0,,,,,,,,,,
Cairo,5,Clay,12,9,3,75.0%,0,0,0,-,1967,1971,W,0,,,,,,,,,,
