Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),228,308,261,1485,246,1460,210,1474,181,1431,61,1383,,
2025,193,370,193,1566,179,1542,180,1514,160,1472,116,695
2024,137,544,103,1693,94,1665,184,1486,106,1554,42,2033
2023,543,87,355,1309,309,1317,351,1250,,,,
2022,504,80,338,1294,324,1281,316,1269,,,,
2021,586,72,,,,,,,,,,
2020,537,71,,,,,,,,,23,3345
2019,502,74,248,1430,244,1405,242,1363,,,31,2230
2018,581,28,,,,,,,,,206,336
2017,806,19,,,,,,,,,604,60
2016,,,,,,,,,,,1071,12
2015,927,12,,,,,,,,,753,33
