Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 US Open R128,L vs Raducanu,13% (1/8),0% (0/1),0/4,57% (4/7),0% (0/4),0/0,0/0,2/2,0/0,1/1
2024 US Open R64,L vs Swiatek,0% (0/7),- (0/0),0/4,100% (6/6),17% (1/6),0/0,0/0,0/1,0/0,0/0
2024 US Open Q3,W vs Hartono,69% (9/13),78% (7/9),3/5,38% (5/13),0% (0/5),4/7,2/2,0/0,1/1,0/0
2019 W60 Kurume QF,L vs Naito,25% (4/16),75% (3/4),1/4,41% (7/17),0% (0/7),1/2,0/0,1/3,0/0,0/1
2019 W60 Fukuoka R32,L vs Bektas,0% (0/9),- (0/0),0/2,40% (4/10),25% (1/4),0/0,0/0,1/2,0/0,0/1
2019 Indian Wells 125K R64,L vs Liu,29% (2/7),50% (1/2),1/5,75% (6/8),0% (0/6),0/1,0/0,0/1,0/0,0/1
2017 Sacramento CA $60K R32,W vs Xu,33% (4/12),100% (4/4),0/3,23% (3/13),0% (0/3),4/4,2/2,0/0,1/1,0/0
2017 Auburn AL $25K R32,L vs Imanishi,38% (5/13),60% (3/5),0/4,71% (10/14),40% (4/10),2/2,0/0,0/2,0/0,0/1
2017 Baton Rouge LA $25K R32,L vs Shaffer,20% (2/10),50% (1/2),0/3,40% (4/10),25% (1/4),0/1,0/0,1/1,0/0,0/0
2025 (1 matches),,12.5%,0.0%,0.0%,57.1%,0.0%,-,-,100.0%,-,100.0%
2024 (2 matches),,45.0%,77.8%,33.3%,57.9%,9.1%,57.1%,100.0%,0.0%,100.0%,-
2019 (3 matches),,18.8%,66.7%,18.2%,48.6%,5.9%,33.3%,-,33.3%,-,0.0%
2017 (3 matches),,31.4%,72.7%,0.0%,45.9%,29.4%,85.7%,100.0%,33.3%,100.0%,0.0%
Career (9 matches),,28.4%,70.4%,14.7%,50.0%,14.3%,64.7%,100.0%,41.7%,100.0%,20.0%
