Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 US Open R128,L vs Raducanu,75% (3/4),0% (0/1),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2024 US Open R64,L vs Swiatek,11% (1/9),- (0/0),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2024 US Open Q3,W vs Hartono,50% (8/16),58% (7/12),2/3,1/1,38% (3/8),0/1,0/0,- (0/0),- (0/0)
2019 W60 Kurume QF,L vs Naito,47% (9/19),50% (3/6),1/1,0/0,13% (1/8),1/4,0/1,60% (3/5),80% (4/5)
2019 W60 Fukuoka R32,L vs Bektas,70% (7/10),- (0/0),0/0,0/0,57% (4/7),3/5,3/4,- (0/0),- (0/0)
2019 Indian Wells 125K R64,L vs Liu,50% (2/4),33% (1/3),0/0,0/0,40% (4/10),2/4,0/1,- (0/0),- (0/0)
2017 Sacramento CA $60K R32,W vs Xu,67% (10/15),57% (4/7),2/2,1/1,25% (1/4),0/1,0/0,- (0/0),- (0/0)
2017 Auburn AL $25K R32,L vs Imanishi,47% (8/17),38% (3/8),1/2,0/0,63% (10/16),3/5,2/3,- (0/0),- (0/0)
2017 Baton Rouge LA $25K R32,L vs Shaffer,47% (7/15),20% (1/5),0/0,0/0,63% (5/8),2/4,2/3,- (0/0),- (0/0)
2025 (1 matches),,75.0%,0.0%,-,-,42.9%,0.0%,0.0%,-,-
2024 (2 matches),,36.0%,58.3%,66.7%,100.0%,41.2%,0.0%,0.0%,-,-
2019 (3 matches),,54.5%,44.4%,100.0%,-,36.0%,46.2%,50.0%,60.0%,80.0%
2017 (3 matches),,53.2%,40.0%,75.0%,100.0%,57.1%,50.0%,66.7%,-,-
Career (9 matches),,50.5%,45.2%,75.0%,100.0%,45.5%,39.3%,50.0%,60.0%,80.0%
