Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,9,4,5,44.4%,9-13,40.9%,91-115,44.2%,2-0,100.0%,9,58.8%,30.7%,5.5%,4.9%,59.3%,65.6%,43.1%,56.4%,40.2%,48.7%,0.92,F (W75 Kyoto)
2025,20,11,9,55.0%,27-20,57.4%,230-196,54.0%,2-2,50.0%,19,70.3%,33.8%,5.3%,4.0%,58.9%,66.1%,51.1%,59.9%,43.9%,51.6%,1.10,F (2x)
2024,38,27,11,71.1%,58-28,67.4%,458-366,55.6%,9-5,64.3%,0,,,,,,,,,,,,W (W35 Spring TX)
2023,16,7,9,43.8%,16-19,45.7%,166-169,49.6%,1-2,33.3%,0,,,,,,,,,,,,QF (2x)
2022,12,5,7,41.7%,10-16,38.5%,109-132,45.2%,2-0,100.0%,0,,,,,,,,,,,,R16 (5x)
2021,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (W25 Austin TX)
2019,9,4,5,44.4%,10-13,43.5%,102-107,48.8%,1-0,100.0%,1,25.0%,14.3%,2.0%,2.0%,65.3%,50.0%,17.6%,38.8%,36.2%,37.5%,0.59,QF (2x)
2018,6,3,3,50.0%,8-6,57.1%,69-62,52.7%,1-1,50.0%,0,,,,,,,,,,,,SF (Lawrence KS $25K)
2017,4,1,3,25.0%,3-7,30.0%,39-51,43.3%,0-0,-,0,,,,,,,,,,,,R16 (Sacramento CA $60K)
2015,5,2,3,40.0%,5-6,45.5%,55-54,50.5%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
2014,1,0,1,0.0%,1-2,33.3%,11-13,45.8%,0-0,-,0,,,,,,,,,,,,R32 (Rancho Santa Fe CA 25K)
Career,121,64,57,52.9%,147-132,52.7%,1333-1277,51.1%,19-11,63.3%,29,65.4%,32.4%,5.3%,4.3%,59.2%,65.5%,47.6%,58.2%,42.6%,50.3%,1.02,
