Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,1,0,1,0.0%,0,0,0,-,2019,2019,Q1,1,0.71,0.0%,0.0%,81.8%,50.0%,33.3%,47.0%,37.5%,58.3%,25.0%
Rome,6,Clay,6,0,6,0.0%,1,0,1,0.0%,2010,2019,Q1,5,0.74,1.7%,1.7%,65.8%,58.8%,37.6%,51.5%,35.7%,51.2%,30.0%
Palermo,5,Clay,6,1,5,16.7%,0,0,0,-,2010,2019,R32,5,0.86,0.6%,4.4%,66.4%,56.4%,37.7%,50.1%,43.0%,46.9%,43.2%
Bastad,3,Clay,9,6,3,66.7%,0,0,0,-,2011,2013,R32,7,1.03,1.4%,2.2%,68.3%,56.6%,47.6%,53.8%,47.8%,59.2%,48.0%
Bucharest,2,Clay,2,0,2,0.0%,0,0,0,-,2018,2019,Q1,2,0.85,0.6%,1.3%,70.7%,48.6%,45.7%,47.8%,44.6%,51.7%,57.1%
