Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Biella R32,L vs Jani,70% (7/10),67% (4/6),0/0,0/0,33% (3/9),0/3,0/1,17% (1/6),67% (4/6)
2019 W25 Grado QF,L vs Ferrando,40% (2/5),100% (1/1),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 Prague Q1,L vs Swiatek,40% (2/5),0% (0/4),0/0,0/0,38% (3/8),2/4,0/1,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula QF,L vs Von Deichmann,53% (8/15),36% (4/11),1/1,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R16,W vs Stefanini,38% (6/16),55% (6/11),2/4,1/2,80% (8/10),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,W vs Bains,57% (8/14),80% (4/5),2/3,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Tunis R16,L vs Parry,67% (6/9),56% (5/9),1/1,0/0,58% (11/19),4/6,0/1,- (0/0),- (0/0)
2019 W25 Tunis R32,W vs Bechri,86% (6/7),60% (6/10),2/4,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Campinas R16,L vs Gorgodze,50% (8/16),62% (8/13),1/1,0/0,30% (3/10),1/3,0/1,50% (3/6),33% (2/6)
2019 W25 Campinas R32,W vs Maristany Zuleta De Reales,64% (9/14),33% (3/9),2/4,1/2,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Curitiba R32,L vs Cepede Royg,33% (1/3),75% (3/4),0/0,0/0,56% (9/16),0/2,0/1,- (0/0),- (0/0)
2019 W60 Shrewsbury R32,L vs Lumsden,58% (7/12),63% (5/8),1/1,0/0,65% (13/20),1/3,0/1,- (0/0),- (0/0)
2019 W25 Grenoble R16,L vs Tan,67% (4/6),50% (1/2),0/0,0/0,60% (6/10),3/5,2/3,- (0/0),- (0/0)
2019 W25 Grenoble R32,W vs Gracheva,67% (6/9),55% (6/11),2/3,1/2,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Playford R16,L vs Bolsova,56% (5/9),40% (2/5),0/0,0/0,55% (6/11),1/3,0/1,- (0/0),- (0/0)
2018 Bucharest Q1,L vs Bara,27% (4/15),55% (6/11),1/1,0/0,57% (12/21),0/2,0/1,- (0/0),- (0/0)
2018 Rome Q1,L vs Diyas,89% (8/9),29% (2/7),0/0,0/0,25% (1/4),0/2,0/1,20% (1/5),50% (3/6)
2017 Valencia $25K R16,L vs Gamiz,86% (6/7),45% (5/11),1/1,0/0,40% (4/10),3/5,3/4,- (0/0),- (0/0)
2017 Valencia $25K R32,W vs Omae,78% (7/9),83% (5/6),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K SF,L vs Benoit,75% (6/8),46% (6/13),1/1,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2019 (15 matches),,56.7%,53.2%,63.6%,55.6%,55.2%,36.4%,16.7%,33.3%,50.0%
2018 (2 matches),,50.0%,44.4%,100.0%,-,52.0%,0.0%,0.0%,20.0%,50.0%
2017 (35 matches),,54.1%,51.8%,57.3%,58.6%,51.6%,47.6%,33.3%,40.6%,43.3%
2016 (40 matches),,59.7%,49.7%,51.9%,54.3%,55.2%,51.2%,58.3%,55.8%,49.4%
2015 (17 matches),,60.5%,59.5%,64.3%,63.2%,50.8%,45.0%,37.5%,60.0%,100.0%
Career (151 matches),,56.4%,52.0%,57.2%,58.7%,53.8%,49.8%,45.7%,50.5%,46.7%
