Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Biella R32,L vs Jani,46% (6/13),67% (4/6),1/3,54% (7/13),14% (1/7),2/4,0/0,1/3,0/0,0/0
2019 W25 Grado QF,L vs Ferrando,13% (1/8),100% (1/1),1/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2019 Prague Q1,L vs Swiatek,29% (2/7),0% (0/2),0/5,71% (5/7),0% (0/5),0/0,0/0,1/1,0/0,0/0
2019 W25 Santa Margherita Di Pula QF,L vs Von Deichmann,58% (7/12),57% (4/7),1/4,46% (6/13),17% (1/6),2/4,1/1,0/1,0/0,0/1
2019 W25 Santa Margherita Di Pula R16,W vs Stefanini,78% (7/9),86% (6/7),2/2,50% (4/8),50% (2/4),4/5,1/1,0/0,0/0,0/0
2019 W25 Santa Margherita Di Pula R32,W vs Bains,63% (5/8),80% (4/5),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
2019 W25 Tunis R16,L vs Parry,43% (6/14),83% (5/6),2/7,64% (9/14),11% (1/9),4/5,1/1,1/2,0/0,1/1
2019 W25 Tunis R32,W vs Bechri,86% (6/7),100% (6/6),1/1,14% (1/7),0% (0/1),4/5,1/1,0/0,0/0,0/0
2019 W25 Campinas R16,L vs Gorgodze,42% (8/19),100% (8/8),4/6,47% (9/19),22% (2/9),3/6,1/3,1/2,0/1,0/0
2019 W25 Campinas R32,W vs Maristany Zuleta De Reales,75% (6/8),50% (3/6),0/0,22% (2/9),100% (2/2),2/2,1/1,0/0,1/1,0/0
2019 W25 Curitiba R32,L vs Cepede Royg,38% (3/8),100% (3/3),3/6,100% (8/8),13% (1/8),1/3,0/0,0/1,0/0,0/1
2019 W60 Shrewsbury R32,L vs Lumsden,33% (5/15),100% (5/5),1/6,50% (7/14),0% (0/7),3/5,1/2,0/1,0/0,0/0
2019 W25 Grenoble R16,L vs Tan,11% (1/9),100% (1/1),0/4,75% (6/8),33% (2/6),0/1,0/0,2/2,0/0,1/1
2019 W25 Grenoble R32,W vs Gracheva,78% (7/9),86% (6/7),1/2,50% (4/8),50% (2/4),4/5,1/2,0/0,0/1,0/0
2019 W25 Playford R16,L vs Bolsova,20% (2/10),100% (2/2),0/5,70% (7/10),29% (2/7),1/2,0/1,1/1,0/0,0/0
2018 Bucharest Q1,L vs Bara,62% (8/13),75% (6/8),3/8,69% (9/13),0% (0/9),3/6,1/1,0/1,0/0,0/0
2018 Rome Q1,L vs Diyas,27% (3/11),67% (2/3),1/3,36% (4/11),25% (1/4),1/2,0/0,1/1,0/0,0/0
2017 Valencia $25K R16,L vs Gamiz,50% (6/12),83% (5/6),3/6,58% (7/12),14% (1/7),3/5,1/1,1/1,0/0,0/0
2017 Valencia $25K R32,W vs Omae,71% (5/7),100% (5/5),1/1,38% (3/8),67% (2/3),4/5,2/2,0/0,1/1,0/0
2017 Hammamet $15K SF,L vs Benoit,62% (8/13),75% (6/8),3/7,54% (7/13),0% (0/7),1/5,0/1,1/1,0/0,1/1
2019 (15 matches),,46.2%,80.6%,30.9%,53.6%,22.0%,66.0%,64.3%,46.7%,33.3%,50.0%
2018 (2 matches),,45.8%,72.7%,36.4%,54.2%,7.7%,50.0%,100.0%,50.0%,-,-
2017 (35 matches),,59.2%,80.1%,50.6%,54.8%,17.8%,53.9%,72.2%,50.0%,76.5%,46.7%
2016 (40 matches),,56.0%,83.8%,44.4%,49.8%,24.3%,65.5%,64.3%,50.0%,66.7%,57.1%
2015 (17 matches),,63.3%,90.7%,48.3%,51.5%,25.3%,63.5%,73.7%,54.5%,100.0%,66.7%
Career (151 matches),,58.5%,83.5%,46.6%,52.0%,21.9%,62.4%,68.6%,53.4%,70.8%,53.1%
