Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,12,7,5,58.3%,16-15,51.6%,150-147,50.5%,1-3,25.0%,12,76.2%,25.3%,3.9%,5.0%,59.5%,70.1%,51.2%,62.5%,38.9%,50.6%,1.04,SF (Prostejov)
2018,41,24,17,58.5%,53-38,58.2%,467-412,53.1%,3-10,23.1%,41,78.5%,27.7%,6.2%,3.4%,63.5%,70.4%,51.3%,63.5%,39.6%,51.5%,1.08,F (2x)
2017,34,17,17,50.0%,38-40,48.7%,390-376,50.9%,3-7,30.0%,34,77.7%,23.9%,5.1%,3.2%,66.3%,67.8%,52.5%,62.7%,37.5%,50.3%,1.00,SF (Budapest)
2016,15,10,5,66.7%,24-13,64.9%,178-152,53.9%,1-0,100.0%,15,80.6%,25.2%,3.6%,4.1%,64.8%,68.6%,51.3%,62.5%,38.7%,51.2%,1.03,W (Seville)
Career,102,58,44,56.9%,131-106,55.3%,1185-1087,52.2%,8-20,28.6%,102,78.2%,25.8%,5.1%,3.6%,64.1%,69.2%,51.7%,62.9%,38.7%,51.0%,1.04,
