Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Indian Wells R16,L vs Alcaraz,61.7%,24.1%,10.6%,4/1,2.15,13.3%,62.5%,15.0%,6.3%,2.14,16.7%,64.3%,44.4%,21.4%,2.17,8.3%
2026 Indian Wells R32,W vs Vacherot,54.9%,46.7%,1.2%,0/1,2.03,12.3%,48.1%,44.0%,0.0%,2.00,17.9%,83.3%,50.0%,4.2%,2.08,0.0%
2026 Delray Beach R16,W vs Giron,74.5%,34.3%,3.2%,2/1,2.35,9.4%,68.3%,34.9%,1.6%,2.21,11.1%,93.1%,33.3%,6.9%,2.52,7.1%
2026 United Cup RR,W vs De Minaur,72.7%,43.8%,0.0%,0/0,2.25,5.1%,72.2%,50.0%,0.0%,2.30,7.1%,100.0%,36.4%,0.0%,2.10,0.0%
2025 Stockholm F,W vs Humbert,71.4%,60.0%,0.0%,0/0,2.46,11.1%,76.5%,53.8%,0.0%,2.96,21.4%,64.3%,77.8%,0.0%,1.96,0.0%
2025 Stockholm SF,W vs Shapovalov,66.7%,50.0%,3.7%,0/2,2.15,48.9%,69.7%,43.5%,6.1%,2.13,70.0%,76.5%,61.5%,0.0%,2.18,11.8%
2025 Stockholm QF,W vs Korda,64.2%,50.0%,2.8%,2/1,2.25,25.8%,58.2%,48.7%,3.0%,2.18,41.9%,81.6%,51.6%,2.6%,2.31,9.7%
2025 Stockholm R16,W vs Cilic,64.6%,59.7%,0.0%,0/0,2.13,14.8%,65.4%,50.0%,0.0%,2.18,28.6%,70.0%,71.4%,0.0%,2.08,0.0%
2025 Tokyo SF,L vs Alcaraz,68.8%,40.0%,1.3%,0/1,2.30,17.5%,66.7%,32.4%,0.0%,2.32,23.7%,77.8%,52.4%,3.7%,2.26,5.3%
2025 Tokyo QF,W vs Vukic,64.1%,64.0%,2.6%,1/0,1.95,12.9%,54.5%,58.3%,4.5%,1.85,16.7%,76.5%,69.2%,0.0%,2.29,0.0%
2025 Tokyo R16,W vs Berrettini,62.5%,47.5%,0.0%,0/0,2.33,33.3%,58.3%,42.9%,0.0%,2.46,42.9%,76.0%,52.6%,0.0%,2.00,9.1%
2025 US Open R64,L vs Collignon,63.4%,48.0%,3.1%,3/2,2.35,3.1%,66.0%,46.9%,4.1%,2.22,3.8%,80.9%,50.0%,2.1%,2.51,2.3%
2025 Canada R16,L vs Khachanov,61.1%,27.3%,1.9%,1/0,2.04,18.0%,56.7%,5.9%,3.3%,2.09,28.1%,76.2%,50.0%,0.0%,1.94,0.0%
2025 Canada R64,W vs Safiullin,59.2%,65.5%,4.1%,1/1,2.20,13.2%,61.3%,63.2%,6.5%,2.02,20.8%,66.7%,70.0%,0.0%,2.50,0.0%
2025 Roland Garros R128,W vs Ramos,85.6%,48.1%,0.0%,0/0,2.20,5.7%,84.1%,52.8%,0.0%,2.04,7.9%,96.0%,37.5%,0.0%,2.60,0.0%
2025 Rome QF,L vs Sinner,75.8%,32.0%,9.1%,0/3,-,0.0%,73.9%,29.4%,0.0%,-,0.0%,80.0%,37.5%,30.0%,-,0.0%
2025 Rome R16,W vs Munar,80.3%,38.8%,3.3%,0/2,1.99,17.5%,82.4%,39.3%,5.9%,1.80,30.4%,87.5%,38.1%,0.0%,2.24,0.0%
2025 Rome R64,W vs Bublik,65.3%,51.6%,5.3%,3/2,1.96,13.0%,59.4%,47.4%,6.3%,2.13,21.4%,96.0%,58.3%,4.0%,1.69,0.0%
2025 Madrid F,W vs Draper,80.4%,42.7%,1.0%,0/1,2.20,4.4%,78.8%,36.5%,1.5%,2.33,8.1%,90.9%,53.3%,0.0%,2.03,0.0%
2025 Madrid SF,W vs Cerundolo,72.3%,51.1%,4.6%,0/3,2.11,8.3%,69.2%,48.1%,7.7%,2.06,13.9%,87.0%,55.0%,0.0%,2.17,0.0%
Career (220 matches),,71.6%,47.0%,3.2%,44.4%,2.25,12.2%,68.5%,42.6%,2.7%,2.23,17.9%,84.5%,53.6%,4.7%,2.28,2.8%
