Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R16,L vs Fritz,105.3,112.0,8.0,115.4,107.7,123,82,91.7,6.5,95.0,86.0,106,78
2024 US Open R32,W vs Shang,105.6,110.8,8.7,112.7,106.2,126,89,94.5,5.6,96.3,94.6,119,82
2024 US Open R64,W vs Monfils,107.4,114.1,7.2,117.7,109.7,126,92,92.7,7.5,95.2,95.1,105,72
2024 US Open R128,W vs Yunchaokete,105.4,113.7,7.4,114.6,108.6,127,89,93.9,8.0,98.6,92.8,108,71
2024 Wimbledon R64,L vs Fognini,106.9,112.8,6.2,116.6,108.5,127,98,97.6,6.4,100.3,98.6,114,81
2024 Wimbledon R128,W vs Bolt,107.2,112.2,8.3,114.8,106.9,126,89,97.0,5.3,95.5,95.5,108,86
2023 US Open R64,L vs Zhang,106.1,113.6,9.1,119.0,109.2,127,86,92.4,6.6,95.3,97.7,119,82
2023 US Open R128,W vs Nava,107.4,115.0,7.6,117.0,111.9,130,94,93.2,7.5,94.9,103.0,109,76
2023 Wimbledon R64,L vs Broady,108.3,114.9,8.3,116.8,110.6,130,91,98.3,5.2,100.2,94.8,108,84
2023 Wimbledon R128,W vs Lokoli,109.5,115.7,6.7,118.0,113.2,131,103,97.7,4.5,99.8,97.0,107,88
2022 US Open F,L vs Alcaraz,106.1,114.9,7.6,118.3,109.5,127,95,91.9,6.6,96.0,89.1,104,74
2022 US Open SF,W vs Khachanov,107.2,115.8,7.6,118.8,111.6,128,99,91.7,4.7,98.5,89.3,105,78
2022 US Open QF,W vs Berrettini,104.2,111.7,9.1,117.6,106.6,127,87,89.5,5.1,91.2,88.5,100,79
2022 US Open R16,W vs Moutet,105.8,111.5,9.6,113.7,108.2,128,90,91.5,5.5,90.1,92.5,106,72
2022 US Open R32,W vs Paul,105.2,113.5,9.9,117.8,108.5,130,83,91.1,4.9,95.2,89.4,104,80
2022 US Open R64,W vs Van Rijthoven,104.8,111.6,10.1,116.5,105.8,128,86,87.8,4.4,89.7,85.2,96,80
2022 US Open R128,W vs Edmund,103.8,115.9,10.1,122.1,108.6,126,92,92.8,6.5,94.0,93.0,109,82
2022 Wimbledon R64,L vs Humbert,109.9,114.7,6.7,116.9,106.8,129,100,100.1,5.8,100.4,97.4,117,88
2022 Wimbledon R128,W vs Ramos,110.6,115.4,7.1,116.8,113.5,133,98,97.4,3.5,98.6,97.9,106,92
2021 US Open R64,L vs Van De Zandschulp,106.3,112.4,9.5,117.5,107.6,126,78,93.6,7.3,99.8,84.7,114,81
Career (25 matches),,107.2,113.7,8.0,116.9,108.9,133,78,94.4,5.9,96.9,93.6,119,71
