Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells Masters R16,L vs Alcaraz,26,24,1.1,20.6%,19.0%,18,24,0.8,16.4%,21.8%,7.3%,0.9%,2.2,31.0%,14.3%
2026 Indian Wells Masters R32,W vs Vacherot,31,23,1.3,18.9%,14.0%,26,21,1.2,18.7%,15.1%,14.4%,2.9%,1.2,18.3%,15.9%
2026 Delray Beach R16,W vs Giron,42,35,1.2,21.1%,17.6%,22,35,0.6,13.1%,20.8%,8.3%,3.0%,1.3,20.6%,15.6%
2026 United Cup RR,W vs De Minaur,20,27,0.7,15.2%,20.5%,14,24,0.6,12.4%,21.2%,6.2%,4.4%,0.6,14.4%,22.7%
2025 Stockholm F,W vs Humbert,23,12,1.9,26.1%,13.6%,21,12,1.8,26.3%,15.0%,17.5%,7.5%,0.7,17.0%,23.9%
2025 Stockholm SF,W vs Shapovalov,23,15,1.5,19.7%,12.8%,21,14,1.5,20.4%,13.6%,12.6%,5.8%,1.0,18.8%,19.7%
2025 Stockholm QF,W vs Korda,35,33,1.1,16.7%,15.8%,24,30,0.8,13.6%,16.9%,9.6%,1.7%,1.0,20.6%,21.1%
2025 Stockholm R16,W vs Cilic,35,20,1.8,23.8%,13.6%,28,19,1.5,22.0%,15.0%,11.0%,9.4%,0.9,16.3%,19.0%
2025 Tokyo SF,L vs Alcaraz,43,29,1.5,25.3%,17.1%,36,27,1.3,24.3%,18.2%,6.1%,3.4%,1.6,30.0%,18.2%
2025 Tokyo QF,W vs Vukic,27,7,3.9,31.0%,8.0%,18,7,2.6,24.3%,9.5%,10.8%,2.7%,1.2,26.4%,21.8%
2025 Tokyo R16,W vs Berrettini,19,17,1.1,15.7%,14.0%,14,16,0.9,13.9%,15.8%,8.9%,3.0%,1.2,20.7%,17.4%
2025 US Open R64,L vs Collignon,41,59,0.7,13.6%,19.6%,29,56,0.5,11.6%,22.3%,7.6%,2.8%,0.7,17.6%,24.6%
2025 Canada Masters R16,L vs Khachanov,22,31,0.7,17.6%,24.8%,13,29,0.4,12.5%,27.9%,12.5%,0.0%,1.5,25.6%,17.6%
2025 Canada Masters R64,W vs Safiullin,30,18,1.7,27.3%,16.4%,23,16,1.4,25.0%,17.4%,9.8%,2.2%,0.9,22.7%,26.4%
2025 Roland Garros R128,W vs Ramos,35,40,0.9,20.6%,23.5%,28,37,0.8,18.1%,23.9%,12.9%,4.5%,0.7,12.9%,18.8%
2025 Rome Masters QF,L vs Sinner,9,16,0.6,11.7%,20.8%,8,14,0.6,11.0%,19.2%,8.2%,0.0%,2.5,35.1%,14.3%
2025 Rome Masters R16,W vs Munar,21,22,1.0,18.3%,19.1%,19,21,0.9,17.9%,19.8%,15.1%,0.9%,0.7,15.7%,21.7%
2025 Rome Masters R64,W vs Bublik,22,15,1.5,12.7%,8.7%,15,13,1.2,10.5%,9.1%,7.7%,2.8%,1.0,30.1%,30.6%
2025 Madrid Masters F,W vs Draper,53,36,1.5,26.8%,18.2%,44,29,1.5,25.4%,16.8%,16.8%,2.3%,1.5,26.8%,17.7%
2025 Madrid Masters SF,W vs Cerundolo,23,27,0.9,15.3%,18.0%,19,24,0.8,13.8%,17.4%,7.2%,2.9%,1.1,20.7%,18.7%
Career (245 matches),,6568,5766,1.1,16.7%,14.6%,5301,5258,1.0,15.1%,15.0%,9.2%,2.7%,1.0,19.9%,19.1%
