Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R16,L vs Alcaraz,0% (0/9),- (0/0),0/2,30% (3/10),0% (0/3),0/0,0/0,2/3,0/0,2/2
2026 Indian Wells R32,W vs Vacherot,29% (4/14),50% (2/4),0/1,21% (3/14),67% (2/3),2/2,2/2,0/0,1/1,0/0
2026 Delray Beach R16,W vs Giron,19% (3/16),33% (1/3),0/1,19% (3/16),67% (2/3),1/1,1/1,1/1,1/1,0/0
2026 United Cup RR,W vs De Minaur,56% (5/9),60% (3/5),0/0,33% (3/9),100% (3/3),2/2,1/1,0/0,0/0,0/0
2025 Stockholm F,W vs Humbert,38% (3/8),100% (3/3),0/0,0% (0/9),- (0/0),2/2,1/1,0/0,1/1,0/0
2025 Stockholm SF,W vs Shapovalov,44% (4/9),75% (3/4),1/1,20% (2/10),50% (1/2),2/3,2/2,0/0,1/1,0/0
2025 Stockholm QF,W vs Korda,19% (3/16),100% (3/3),0/1,19% (3/16),67% (2/3),3/3,2/2,0/0,1/1,0/0
2025 Stockholm R16,W vs Cilic,27% (3/11),67% (2/3),0/1,9% (1/11),0% (0/1),1/1,0/0,2/2,0/0,0/0
2025 Tokyo SF,L vs Alcaraz,21% (3/14),33% (1/3),0/2,29% (4/14),50% (2/4),1/1,1/1,2/2,0/0,1/1
2025 Tokyo QF,W vs Vukic,38% (3/8),100% (3/3),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2025 Tokyo R16,W vs Berrettini,30% (3/10),67% (2/3),0/0,0% (0/10),- (0/0),2/2,1/1,0/0,1/1,0/0
2025 US Open R64,L vs Collignon,44% (11/25),55% (6/11),0/6,28% (7/25),14% (1/7),3/5,1/2,1/1,0/0,0/0
2025 Canada R16,L vs Khachanov,18% (2/11),50% (1/2),0/3,55% (6/11),50% (3/6),1/1,0/0,1/1,0/0,0/0
2025 Canada R64,W vs Safiullin,44% (4/9),100% (4/4),1/1,33% (3/9),67% (2/3),2/3,1/2,0/0,1/1,0/0
2025 Roland Garros R128,W vs Ramos,46% (6/13),83% (5/6),0/1,14% (2/14),50% (1/2),4/5,3/3,0/0,1/1,0/0
2025 Rome QF,L vs Sinner,0% (0/6),- (0/0),0/5,100% (7/7),14% (1/7),0/0,0/0,0/1,0/0,0/1
2025 Rome R16,W vs Munar,33% (3/9),67% (2/3),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2025 Rome R64,W vs Bublik,40% (6/15),50% (3/6),0/1,22% (4/18),25% (1/4),3/3,2/4,2/2,1/1,0/0
2025 Madrid F,W vs Draper,40% (6/15),50% (3/6),0/2,25% (4/16),25% (1/4),2/2,1/1,1/2,1/1,0/0
2025 Madrid SF,W vs Cerundolo,45% (5/11),100% (5/5),3/3,64% (7/11),57% (4/7),3/3,0/0,0/0,0/0,0/0
2026 (4 matches),,25.0%,50.0%,0.0%,24.5%,58.3%,100.0%,100.0%,75.0%,100.0%,100.0%
2025 (31 matches),,34.1%,65.4%,16.7%,26.6%,41.7%,91.4%,85.4%,82.6%,94.4%,71.4%
2024 (41 matches),,34.8%,66.7%,17.3%,27.1%,34.8%,80.6%,93.3%,79.5%,95.0%,91.7%
2023 (32 matches),,34.1%,60.4%,8.5%,29.1%,41.9%,86.3%,92.9%,70.3%,87.5%,58.3%
2022 (50 matches),,35.4%,64.2%,25.3%,25.7%,37.0%,87.3%,88.1%,74.2%,92.3%,61.1%
Career (397 matches),,35.1%,67.5%,20.8%,28.7%,35.5%,83.3%,88.6%,75.6%,90.4%,68.1%
