Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Indian Wells R16,L vs Alcaraz,37% (7/19),- (0/0),0/0,0/0,63% (5/8),1/3,0/1,0% (0/4),25% (1/4)
2026 Indian Wells R32,W vs Vacherot,93% (13/14),40% (2/5),2/3,1/1,80% (4/5),0/1,0/0,- (0/0),- (0/0)
2026 Delray Beach R16,W vs Giron,63% (15/24),17% (1/6),2/5,1/1,75% (3/4),0/1,0/0,71% (5/7),43% (3/7)
2026 United Cup RR,W vs De Minaur,56% (9/16),30% (3/10),2/5,1/2,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2025 Stockholm F,W vs Humbert,82% (9/11),50% (3/6),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2025 Stockholm SF,W vs Shapovalov,60% (9/15),50% (3/6),2/5,1/4,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2025 Stockholm QF,W vs Korda,83% (15/18),100% (3/3),2/3,1/1,86% (6/7),0/1,0/0,50% (3/6),33% (2/6)
2025 Stockholm R16,W vs Cilic,91% (10/11),40% (2/5),2/4,1/1,0% (0/1),0/0,0/0,75% (3/4),80% (4/5)
2025 Tokyo SF,L vs Alcaraz,71% (12/17),25% (1/4),1/1,0/0,78% (7/9),0/2,0/1,- (0/0),- (0/0)
2025 Tokyo QF,W vs Vukic,82% (9/11),75% (3/4),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2025 Tokyo R16,W vs Berrettini,77% (10/13),67% (2/3),2/5,1/1,- (0/0),0/0,0/0,80% (4/5),50% (3/6)
2025 US Open R64,L vs Collignon,63% (19/30),46% (6/13),2/6,0/0,54% (7/13),2/5,2/3,- (0/0),- (0/0)
2025 Canada R16,L vs Khachanov,57% (8/14),25% (1/4),0/0,0/0,75% (9/12),0/2,0/1,- (0/0),- (0/0)
2025 Canada R64,W vs Safiullin,57% (8/14),80% (4/5),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2025 Roland Garros R128,W vs Ramos,68% (13/19),45% (5/11),3/8,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 Rome QF,L vs Sinner,33% (1/3),- (0/0),0/0,0/0,33% (3/9),2/4,0/1,- (0/0),- (0/0)
2025 Rome R16,W vs Munar,67% (10/15),40% (2/5),2/5,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2025 Rome R64,W vs Bublik,81% (13/16),38% (3/8),2/4,1/3,40% (2/5),2/3,0/0,- (0/0),- (0/0)
2025 Madrid F,W vs Draper,72% (13/18),30% (3/10),2/2,1/1,57% (4/7),2/3,0/0,- (0/0),- (0/0)
2025 Madrid SF,W vs Cerundolo,62% (8/13),56% (5/9),2/4,1/2,83% (15/18),0/0,0/0,- (0/0),- (0/0)
2026 (4 matches),,60.3%,28.6%,46.2%,75.0%,77.3%,20.0%,0.0%,45.5%,36.4%
2025 (31 matches),,66.3%,40.3%,53.6%,61.1%,67.6%,37.2%,25.0%,64.9%,45.0%
2024 (41 matches),,65.7%,39.1%,64.4%,57.8%,61.2%,46.3%,34.8%,73.7%,31.1%
2023 (32 matches),,62.5%,36.0%,52.1%,51.5%,64.9%,33.9%,40.0%,66.3%,36.8%
2022 (50 matches),,67.9%,37.8%,60.6%,64.8%,59.6%,43.2%,31.8%,76.8%,42.7%
Career (397 matches),,65.0%,40.3%,56.2%,57.6%,61.8%,41.8%,41.6%,67.3%,34.7%
