Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1998 Wimbledon SF,L vs Tauziat,25.6%,28.2%,51.8%,37.0%,41.3%,58.6%,47.4%,48.1%,66.7%,10.0%,10.0%,44.4%,42.9%,6.3%,-,-28
1994 Roland Garros R16,L vs Halard Decugis,15.1%,22.1%,52.1%,28.6%,33.3%,43.3%,55.6%,70.8%,80.0%,5.3%,26.3%,66.7%,20.0%,66.7%,100.0%,-64
1994 Key Biscayne F,L vs Graf,23.3%,31.1%,35.0%,29.3%,41.5%,41.4%,47.4%,63.6%,66.7%,22.5%,27.5%,29.0%,37.5%,58.3%,33.3%,-46
1989 Roland Garros R128,L vs Reggi Concato,5.6%,10.1%,39.4%,5.9%,11.8%,37.5%,81.0%,30.0%,16.7%,10.0%,15.0%,44.4%,81.8%,55.6%,100.0%,-19
1989 Hilton Head F,L vs Graf,10.5%,14.0%,36.2%,14.0%,18.6%,37.8%,40.9%,76.2%,70.0%,0.0%,0.0%,30.0%,33.3%,75.0%,-,-119
1988 Roland Garros F,L vs Graf,11.8%,11.8%,16.7%,11.1%,11.1%,16.7%,46.2%,100.0%,100.0%,14.3%,14.3%,16.7%,60.0%,100.0%,-,-104
1988 Roland Garros R16,W vs Navratilova,7.1%,14.3%,53.3%,8.8%,14.0%,50.0%,92.6%,26.7%,16.7%,0.0%,25.0%,75.0%,100.0%,0.0%,-,-119
Career (7 matches),,14.7%,19.8%,42.2%,18.9%,24.4%,41.8%,61.2%,54.2%,59.0%,11.9%,18.7%,43.2%,46.0%,43.7%,66.7%,6
