Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2020 Hua Hin R16,L vs Tig,38% (3/8),67% (2/3),1/5,75% (6/8),0% (0/6),0/2,0/0,1/2,0/0,0/1
2019 Zhengzhou R32,L vs Ostapenko,64% (7/11),71% (5/7),2/4,75% (9/12),33% (3/9),3/5,1/1,0/2,0/0,0/1
2019 W60 Berkeley CA R32,W vs Duval,86% (6/7),67% (4/6),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 W25 Naiman F,W vs Gao,55% (6/11),83% (5/6),0/2,20% (2/10),0% (0/2),2/4,1/2,0/0,0/0,0/0
2019 W25 Naiman SF,W vs Feng,64% (7/11),86% (6/7),0/2,17% (2/12),0% (0/2),5/5,1/1,1/1,1/1,0/0
2019 W25 Naiman QF,W vs Kuwata,71% (5/7),100% (5/5),1/1,50% (4/8),75% (3/4),4/4,1/1,0/0,1/1,0/0
2019 W25 Naiman R32,W vs Chen,58% (7/12),100% (7/7),3/4,46% (6/13),33% (2/6),5/6,1/2,0/0,1/1,0/0
2019 W25 Daegu QF,L vs Han,78% (7/9),57% (4/7),3/6,70% (7/10),0% (0/7),1/4,0/0,0/1,0/0,0/1
2019 W25 Daegu R16,W vs Fukuda,73% (11/15),82% (9/11),4/5,60% (9/15),33% (3/9),4/7,0/3,0/0,0/0,0/0
2019 W25 Luzhou R32,W vs Sun,67% (8/12),88% (7/8),4/5,67% (8/12),38% (3/8),3/5,0/1,0/0,0/1,0/0
2019 W25 Karuizawa R32,L vs Siedliska,36% (5/14),100% (5/5),3/5,43% (6/14),17% (1/6),4/4,0/1,2/2,0/0,1/1
2019 W60 Luan R16,L vs Zhu,22% (2/9),50% (1/2),0/3,80% (8/10),50% (4/8),1/1,0/0,0/1,0/0,0/1
2019 W60 Luan R32,W vs Wang,88% (7/8),100% (7/7),3/4,56% (5/9),20% (1/5),2/6,1/2,0/0,1/1,0/0
2019 W25 Osaka QF,L vs Wang,50% (7/14),57% (4/7),2/5,40% (6/15),0% (0/6),2/4,1/2,0/1,0/0,0/1
2019 W25 Osaka R16,W vs Minokoshi,71% (10/14),90% (9/10),5/6,50% (7/14),14% (1/7),5/6,0/0,1/1,0/0,0/0
2019 W25 Osaka R32,W vs Liauw A Fong,78% (7/9),71% (5/7),2/3,40% (4/10),25% (1/4),4/5,2/2,0/0,1/1,0/0
2019 W25 Kofu R32,L vs Sebov,44% (4/9),75% (3/4),1/5,80% (8/10),25% (2/8),1/3,0/0,1/2,0/0,1/2
2018 Anning R16,L vs Zheng,43% (6/14),100% (6/6),4/7,67% (10/15),0% (0/10),0/6,0/1,1/3,0/0,1/2
2018 Anning R32,W vs Guo,100% (7/7),100% (7/7),1/1,33% (2/6),50% (1/2),5/6,1/2,0/0,0/1,0/0
2018 Zhengzhou R32,W vs Yuan,67% (10/15),90% (9/10),3/6,64% (9/14),33% (3/9),5/7,0/2,0/0,0/2,0/0
2020 (1 matches),,37.5%,66.7%,20.0%,75.0%,0.0%,0.0%,-,50.0%,-,0.0%
2019 (16 matches),,61.6%,81.1%,55.0%,50.0%,26.4%,68.5%,55.0%,45.5%,85.7%,28.6%
2018 (3 matches),,63.9%,95.7%,57.1%,60.0%,19.0%,52.6%,20.0%,33.3%,0.0%,50.0%
2017 (16 matches),,58.0%,74.7%,41.5%,55.3%,14.6%,50.8%,72.7%,44.4%,50.0%,12.5%
2016 (15 matches),,51.5%,73.3%,43.1%,54.9%,18.9%,56.9%,72.7%,47.4%,60.0%,54.5%
Career (64 matches),,58.2%,78.5%,48.4%,53.6%,20.5%,58.8%,59.1%,50.0%,60.7%,37.5%
