Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2020 Hua Hin R16,L vs Tig,0.83,0.60,37.1,2.0,3.7%,40.7%,11.1%,44.4%,37.5%,45.5%
2019 Zhengzhou R32,L vs Ostapenko,0.87,0.78,56.4,2.4,2.4%,48.8%,0.0%,47.4%,47.2%,45.2%
2019 W60 Berkeley CA R32,W vs Duval,1.21,2.23,29.9,2.0,-,69.2%,-,72.7%,48.1%,59.3%
2019 W25 Naiman F,W vs Gao,1.12,1.55,46.5,2.0,-,63.0%,-,60.0%,60.0%,46.2%
2019 W25 Naiman SF,W vs Feng,0.81,1.51,51.2,4.0,-,71.4%,-,70.0%,44.7%,65.7%
2019 W25 Naiman QF,W vs Kuwata,1.20,1.89,39.1,2.4,-,61.3%,-,63.3%,68.4%,50.0%
2019 W25 Naiman R32,W vs Chen,1.07,1.30,56.3,4.0,-,52.2%,-,61.4%,59.5%,45.5%
2019 W25 Daegu QF,L vs Han,0.84,0.71,50.7,3.1,-,43.8%,-,39.3%,50.0%,48.5%
2019 W25 Daegu R16,W vs Fukuda,1.04,1.15,75.6,5.6,-,53.4%,-,51.9%,54.7%,50.0%
2019 W25 Luzhou R32,W vs Sun,1.19,1.39,55.0,3.3,-,47.4%,-,50.0%,66.7%,53.3%
2019 W25 Karuizawa R32,L vs Siedliska,0.82,0.83,54.2,4.3,-,56.5%,-,57.8%,48.0%,38.3%
2019 W60 Luan R16,L vs Zhu,0.90,0.63,48.3,3.4,2.7%,51.4%,3.0%,54.5%,35.7%,30.4%
2019 W60 Luan R32,W vs Wang,0.91,1.25,55.2,2.2,3.4%,51.7%,0.0%,53.6%,71.4%,57.7%
2019 W25 Osaka QF,L vs Wang,0.82,0.82,57.3,3.3,6.3%,64.6%,2.4%,47.6%,43.8%,43.2%
2019 W25 Osaka R16,W vs Minokoshi,1.04,1.18,56.0,8.0,-,61.2%,-,42.9%,58.3%,47.7%
2019 W25 Osaka R32,W vs Liauw A Fong,1.01,1.25,66.4,2.5,0.0%,57.9%,0.0%,55.6%,61.8%,45.2%
2019 W25 Kofu R32,L vs Sebov,0.88,0.75,46.7,2.1,0.0%,43.9%,0.0%,47.5%,48.4%,43.3%
2018 Anning R16,L vs Zheng,1.08,0.92,69.5,2.2,0.0%,48.3%,0.0%,43.6%,39.5%,52.5%
2018 Anning R32,W vs Guo,1.04,1.92,32.8,2.0,0.0%,50.0%,0.0%,71.4%,78.3%,66.7%
2018 Zhengzhou R32,W vs Yuan,1.07,1.21,60.1,2.9,0.0%,52.1%,0.0%,54.5%,46.0%,60.9%
2020 (1 matches),,0.83,0.60,37.1,2.0,3.7%,40.7%,11.1%,44.4%,37.5%,45.5%
2019 (16 matches),,0.97,1.09,54.5,2.9,1.0%,55.8%,0.4%,53.9%,53.5%,47.9%
2018 (3 matches),,1.06,1.18,59.0,2.3,0.0%,50.0%,0.0%,52.5%,50.0%,58.9%
2017 (16 matches),,0.96,0.94,55.4,2.8,1.2%,53.5%,0.4%,50.1%,47.8%,46.0%
2016 (15 matches),,0.99,0.95,63.7,3.2,1.2%,55.5%,0.4%,50.4%,45.4%,44.6%
Career (64 matches),,0.99,1.02,57.4,2.8,1.1%,54.2%,0.6%,52.1%,48.8%,47.8%
