Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,6,5,54.5%,14-12,53.8%,120-112,51.7%,0-1,0.0%,11,62.4%,41.2%,2.7%,6.6%,61.8%,63.2%,44.4%,56.0%,47.1%,51.5%,1.07,SF (W75 Kofu)
2025,57,34,23,59.6%,72-50,59.0%,597-496,54.6%,9-4,69.2%,56,58.7%,50.6%,3.1%,5.8%,57.5%,62.1%,42.7%,53.9%,50.3%,52.1%,1.09,F (2x)
2024,28,12,16,42.9%,28-35,44.4%,283-293,49.1%,3-3,50.0%,5,58.2%,43.6%,2.9%,7.4%,57.9%,59.4%,44.9%,53.3%,47.5%,50.3%,1.02,SF (W50 Wuning)
2023,55,34,21,61.8%,69-46,60.0%,532-464,53.4%,2-1,66.7%,2,53.3%,40.0%,2.1%,5.2%,62.5%,50.0%,52.8%,51.0%,45.7%,48.4%,0.93,F (3x)
2022,55,25,30,45.5%,61-67,47.7%,591-584,50.3%,6-9,40.0%,4,60.5%,33.3%,3.3%,3.7%,57.8%,65.2%,42.7%,55.7%,42.8%,49.2%,0.97,F (W25 Hua Hin)
2021,18,6,12,33.3%,15-25,37.5%,163-192,45.9%,1-1,50.0%,5,54.5%,57.8%,0.3%,1.9%,74.0%,54.4%,44.0%,51.7%,53.0%,52.3%,1.10,QF (2x)
2020,18,12,6,66.7%,27-12,69.2%,205-164,55.6%,5-2,71.4%,0,,,,,,,,,,,,W (W25 Rancho Santa Fe CA)
2019,45,25,20,55.6%,58-48,54.7%,516-465,52.6%,2-3,40.0%,0,,,,,,,,,,,,W (2x)
2018,34,20,14,58.8%,43-28,60.6%,366-307,54.4%,5-3,62.5%,4,50.0%,54.5%,0.0%,8.7%,71.6%,56.1%,35.3%,50.2%,51.8%,50.9%,1.04,F (Nanjing $15K)
2017,26,10,16,38.5%,25-33,43.1%,259-270,49.0%,1-5,16.7%,1,33.3%,33.3%,1.6%,21.3%,55.7%,55.9%,25.9%,42.6%,39.6%,41.2%,0.69,SF (Liuzhou $60K)
2016,26,10,16,38.5%,28-35,44.4%,273-313,46.6%,6-3,66.7%,1,37.5%,46.7%,0.9%,1.8%,58.7%,46.9%,37.8%,43.1%,47.8%,45.3%,0.84,F (Nanjing $10K)
2015,44,29,15,65.9%,59-36,62.1%,450-358,55.7%,2-2,50.0%,0,,,,,,,,,,,,W (3x)
2014,16,7,9,43.8%,16-20,44.4%,153-165,48.1%,2-1,66.7%,0,,,,,,,,,,,,QF (3x)
Career,433,230,203,53.1%,515-447,53.5%,4508-4183,51.9%,44-38,53.7%,89,57.9%,48.3%,2.6%,5.9%,59.8%,60.8%,42.7%,53.5%,49.4%,51.5%,1.06,
