Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2020 Hua Hin R16,L vs Tig,14.8%,18.5%,34.1%,25.9%,33.3%,30.0%,53.8%,42.9%,33.3%,4.0%,4.0%,37.5%,0.0%,57.1%,75.0%,-76
2019 Zhengzhou R32,L vs Ostapenko,22.8%,29.1%,34.5%,19.5%,26.8%,42.4%,52.0%,25.0%,33.3%,28.6%,34.3%,24.0%,18.8%,57.9%,50.0%,-9
Career (2 matches),,19.5%,24.8%,34.3%,22.1%,29.4%,37.7%,52.6%,33.3%,33.3%,18.3%,21.7%,30.6%,11.1%,57.6%,62.5%,-11
