Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2020 Hua Hin R16,L vs Tig,60.9%,39.3%,4.3%,2/0,2.54,13.6%,72.0%,33.3%,4.0%,2.68,30.0%,76.9%,50.0%,7.7%,2.43,0.0%
2019 Zhengzhou R32,L vs Ostapenko,77.6%,50.0%,11.9%,3/5,2.75,3.5%,86.5%,56.3%,0.0%,2.63,6.3%,80.0%,40.0%,32.0%,2.91,0.0%
Career (2 matches),,70.8%,46.3%,8.8%,50.0%,2.66,7.9%,80.6%,48.0%,1.6%,2.65,15.4%,78.9%,43.3%,23.7%,2.68,0.0%
