Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Jia Jing Lu [CHN],4,3,57.1%,0,0,0,-,2017,2025,2,1.01,0.9%,13.4%,52.7%,67.8%,37.7%,53.6%,47.1%,41.7%,72.7%
7,Hanyu Guo [CHN],5,2,71.4%,0,0,0,-,2017,2025,3,1.10,1.0%,5.4%,61.6%,62.4%,38.5%,53.2%,51.7%,50.0%,64.3%
7,Fang Ying Xun [CHN],3,4,42.9%,3,2,1,66.7%,2015,2023,1,1.22,1.6%,4.8%,59.7%,59.5%,48.0%,54.8%,54.9%,42.9%,66.7%
6,Xinyu Gao [CHN],2,4,33.3%,1,1,0,100.0%,2015,2023,0,,,,,,,,,,
5,Ye Xin Ma [CHN],2,3,40.0%,0,0,0,-,2018,2026,3,0.85,3.2%,6.8%,57.4%,58.7%,29.6%,46.3%,45.5%,50.0%,41.2%
5,Fangzhou Liu [CHN],1,4,20.0%,1,1,0,100.0%,2016,2025,2,1.01,2.5%,7.5%,55.7%,61.6%,43.8%,53.7%,46.8%,40.0%,66.7%
5,Erika Sema [JPN],2,3,40.0%,1,1,0,100.0%,2015,2025,2,1.79,1.8%,7.0%,64.9%,75.7%,55.0%,68.4%,56.5%,0.0%,60.0%
5,Ao Gai [CHN],4,1,80.0%,1,1,0,100.0%,2015,2018,0,,,,,,,,,,
4,Anastasia Gasanova [RUS],1,3,25.0%,1,0,1,0.0%,2019,2025,2,0.80,0.0%,3.3%,59.5%,40.3%,34.7%,38.0%,49.6%,37.5%,39.1%
4,Lanlana Tararudee [THA],2,2,50.0%,2,1,1,50.0%,2023,2025,2,1.19,5.0%,5.6%,60.9%,57.1%,42.9%,51.6%,57.7%,60.7%,62.1%
4,Irina Bara [ROU],2,2,50.0%,0,0,0,-,2021,2024,3,0.95,3.3%,4.2%,57.1%,56.9%,48.5%,53.3%,44.1%,55.2%,48.0%
4,Ekaterine Gorgodze [GEO],1,3,25.0%,1,1,0,100.0%,2019,2021,2,0.83,0.7%,1.4%,73.2%,51.9%,23.7%,44.4%,46.3%,48.0%,42.1%
4,Lin Zhu [CHN],1,3,25.0%,1,0,1,0.0%,2016,2019,0,,,,,,,,,,
4,Jia Qi Kang [CHN],3,1,75.0%,0,0,0,-,2015,2018,1,1.26,6.3%,12.5%,62.5%,65.0%,37.5%,54.7%,57.1%,60.0%,53.8%
4,Xinyun Han [CHN],1,3,25.0%,2,1,1,50.0%,2015,2018,0,,,,,,,,,,
