Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Denver CO SF,W vs Topalova,73% (8/11),75% (6/8),1/1,33% (3/9),67% (2/3),3/4,1/2,0/0,0/0,0/0
2019 W25 Osprey FL QF,L vs Arconada,33% (3/9),0% (0/3),0/2,78% (7/9),57% (4/7),0/0,0/0,1/2,0/0,1/1
2019 W25 Osprey FL R16,W vs Rogowska,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2019 W25 Osprey FL R32,W vs Black,54% (7/13),100% (7/7),2/4,43% (6/14),17% (1/6),7/7,2/2,0/1,1/1,0/0
2019 W80 Dothan AL Q1,L vs Kucova,43% (3/7),0% (0/3),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2017 Luxembourg Q1,L vs Parmentier,14% (1/7),100% (1/1),1/5,88% (7/8),14% (1/7),1/1,0/0,0/1,0/0,0/1
2017 Linz Q1,L vs Buzarnescu,11% (1/9),100% (1/1),1/4,56% (5/9),20% (1/5),1/1,0/0,2/2,0/0,1/1
2017 US Open Q2,L vs Duque Marino,33% (3/9),67% (2/3),1/4,60% (6/10),17% (1/6),2/2,0/0,1/2,0/0,0/1
2017 US Open Q1,W vs Kulichkova,60% (6/10),83% (5/6),3/3,36% (4/11),25% (1/4),4/5,2/3,0/0,1/2,0/0
2017 Bucharest R32,L vs Goerges,36% (4/11),75% (3/4),1/4,50% (6/12),17% (1/6),3/3,1/1,1/2,0/0,0/1
2017 Nottingham Q1,L vs Fett,22% (2/9),100% (2/2),1/3,60% (6/10),17% (1/6),1/2,0/0,1/3,0/0,1/2
2017 Trnava $100K R16,L vs Nara,38% (3/8),67% (2/3),1/4,67% (6/9),0% (0/6),1/2,0/0,0/2,0/0,0/1
2017 Trnava $100K R32,W vs Melichar,56% (5/9),60% (3/5),0/1,30% (3/10),67% (2/3),3/3,2/2,0/0,1/1,0/0
2016 Midland MI $100K R32,W vs Crawford,63% (5/8),100% (5/5),1/2,33% (3/9),33% (1/3),3/5,2/2,0/0,1/1,0/0
2016 Australian Open Q1,L vs Kumkhum,25% (2/8),50% (1/2),1/4,75% (6/8),17% (1/6),0/1,0/0,1/2,0/0,1/1
2015 Kirkland WA $50K QF,L vs Lottner,38% (3/8),67% (2/3),1/4,67% (6/9),0% (0/6),0/2,0/0,0/2,0/0,0/1
2015 Kirkland WA $50K R16,W vs Townsend,50% (4/8),100% (4/4),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2015 Kirkland WA $50K R32,W vs Brodsky,89% (8/9),75% (6/8),1/2,50% (4/8),50% (2/4),4/4,0/0,0/0,0/0,0/0
2015 Las Vegas NV $50K QF,L vs Krajicek,0% (0/8),- (0/0),0/3,63% (5/8),20% (1/5),0/0,0/0,0/1,0/0,0/0
2015 Las Vegas NV $50K R32,W vs Anderson,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2019 (5 matches),,55.3%,69.2%,27.3%,47.8%,36.4%,93.3%,80.0%,25.0%,100.0%,100.0%
2017 (8 matches),,34.7%,76.0%,32.1%,54.4%,18.6%,84.2%,83.3%,41.7%,66.7%,28.6%
2016 (2 matches),,43.8%,85.7%,33.3%,52.9%,22.2%,50.0%,100.0%,50.0%,100.0%,100.0%
2015 (20 matches),,42.6%,75.0%,30.0%,41.7%,27.5%,74.6%,75.0%,62.5%,87.5%,71.4%
2013 (12 matches),,38.0%,65.3%,26.8%,46.6%,29.5%,59.3%,50.0%,77.8%,60.0%,50.0%
Career (67 matches),,41.9%,75.4%,32.0%,44.7%,26.1%,72.7%,72.7%,54.4%,69.2%,44.0%
