Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2015 ITF Albuquerque R32,W vs Albanese,3.1,3.2,3.0,56.4%,51.9%,37.5%,50.0%,48.3%,61.8%,-9.0,-18.0,2.0,7.4
2015 Stuttgart R32,L vs Kerber,5.0,5.2,4.7,45.9%,48.0%,43.8%,36.4%,41.4%,42.9%,0.0,0.0,4.5,4.7
Career (2 matches),,4.1,4.3,3.9,51.3%,50.0%,41.7%,37.5%,43.7%,48.8%,-4.5,-5.9,3.3,5.3
