Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,2,0,2,0.0%,1-2,33.3%,12-13,48.0%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2022,14,7,7,50.0%,17-16,51.5%,170-155,52.3%,3-5,37.5%,0,,,,,,,,,,,,QF (2x)
2021,16,7,9,43.8%,18-21,46.2%,177-193,47.8%,4-0,100.0%,6,62.7%,31.3%,2.9%,2.0%,60.5%,62.2%,48.3%,56.7%,41.8%,49.3%,0.97,QF (W60 Charleston SC)
2020,8,4,4,50.0%,8-8,50.0%,69-68,50.4%,0-0,-,2,56.3%,46.7%,2.7%,2.7%,56.3%,61.9%,38.8%,51.8%,45.7%,49.0%,0.95,QF (W25 Las Vegas NV)
2019,30,20,10,66.7%,43-22,66.2%,330-258,56.1%,3-0,100.0%,0,,,,,,,,,,,,F (2x)
2017,3,1,2,33.3%,2-4,33.3%,25-31,44.6%,0-0,-,0,,,,,,,,,,,,R16 (Trnava $100K)
2016,2,1,1,50.0%,2-1,66.7%,16-11,59.3%,0-0,-,0,,,,,,,,,,,,R16 (Midland MI $100K)
2015,35,25,10,71.4%,53-21,71.6%,398-270,59.6%,2-4,33.3%,0,,,,,,,,,,,,W (3x)
2014,10,4,6,40.0%,12-13,48.0%,129-119,52.0%,1-3,25.0%,0,,,,,,,,,,,,QF (New Braunfels TX 50K)
2013,11,4,7,36.4%,8-11,42.1%,84-101,45.4%,1-1,50.0%,0,,,,,,,,,,,,QF (Dothan AL 50K)
2012,26,16,10,61.5%,34-18,65.4%,260-194,57.3%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2011,29,17,12,58.6%,35-29,54.7%,309-270,53.4%,3-6,33.3%,0,,,,,,,,,,,,F (2x)
2010,11,4,7,36.4%,10-15,40.0%,108-123,46.8%,0-1,0.0%,0,,,,,,,,,,,,R16 (4x)
2009,12,8,4,66.7%,18-11,62.1%,144-111,56.5%,1-1,50.0%,0,,,,,,,,,,,,W (Laguna Nigel CA 25K)
2008,36,23,13,63.9%,48-32,60.0%,392-339,53.6%,5-2,71.4%,0,,,,,,,,,,,,W (2x)
2007,27,15,12,55.6%,34-26,56.7%,276-261,51.4%,4-2,66.7%,0,,,,,,,,,,,,W (SouthLake TX 25K)
2006,13,10,3,76.9%,21-8,72.4%,146-95,60.6%,0-0,-,0,,,,,,,,,,,,W (Fort Worth TX 10K)
2005,8,5,3,62.5%,11-7,61.1%,87-83,51.2%,1-0,100.0%,0,,,,,,,,,,,,QF (2x)
2004,14,9,5,64.3%,20-13,60.6%,155-134,53.6%,0-0,-,0,,,,,,,,,,,,F (Hamilton 25K)
Career,307,180,127,58.6%,395-278,58.7%,3287-2829,53.7%,29-27,51.8%,8,61.4%,34.1%,2.9%,2.2%,59.7%,62.1%,46.2%,55.7%,42.5%,49.3%,0.96,
