Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Evansville IN QF,L vs Min,31% (4/13),100% (4/4),2/5,50% (6/12),0% (0/6),2/4,0/0,2/3,0/0,2/2
2019 W60 Honolulu HI Q1,W vs Van Nguyen,50% (4/8),100% (4/4),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 W25 Daegu Q2,W vs Yea,60% (6/10),83% (5/6),1/2,22% (2/9),0% (0/2),3/3,0/0,0/0,0/0,0/0
2019 W25 Incheon QF,L vs Stevanovic,18% (2/11),100% (2/2),0/3,60% (6/10),17% (1/6),1/2,0/0,0/3,0/0,0/1
2019 W25 Incheon R16,W vs Lumsden,64% (7/11),86% (6/7),1/3,36% (4/11),25% (1/4),4/6,2/4,0/0,1/3,0/0
2019 W25 Incheon Q2,W vs Jeong,89% (8/9),88% (7/8),3/3,50% (4/8),25% (1/4),4/6,1/2,0/0,0/1,0/0
2019 W25 Incheon Q1,W vs Lee,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2019 W25 Changwon SF,W vs Kung,59% (10/17),70% (7/10),0/2,33% (5/15),20% (1/5),3/5,1/2,0/1,0/0,0/0
2019 W15 Antalya SF,L vs Kubareva,63% (5/8),60% (3/5),2/6,88% (7/8),0% (0/7),1/3,0/0,1/2,0/0,0/1
2019 W15 Antalya QF,W vs Ovcharenko,86% (6/7),100% (6/6),0/0,17% (1/6),100% (1/1),4/4,0/0,0/0,0/0,0/0
2019 W15 Antalya R16,W vs Sandberg,86% (6/7),100% (6/6),0/1,29% (2/7),50% (1/2),3/4,0/0,0/0,0/0,0/0
2019 W15 Antalya R32,W vs Pysson,75% (6/8),100% (6/6),0/1,14% (1/7),0% (0/1),4/5,1/1,0/0,0/0,0/0
2019 W15 Antalya F,W vs Schaeder,100% (7/7),86% (6/7),1/2,38% (3/8),33% (1/3),5/5,1/1,0/0,1/1,0/0
2019 W15 Antalya QF,W vs Vanlangendonck,100% (7/7),100% (7/7),1/1,33% (2/6),50% (1/2),4/5,0/1,0/0,0/0,0/0
2019 W15 Antalya R16,W vs Tatarus,86% (6/7),100% (6/6),2/2,25% (2/8),0% (0/2),5/6,2/2,0/0,1/1,0/0
2019 W15 Antalya R32,W vs Pirok,100% (7/7),100% (7/7),1/1,17% (1/6),0% (0/1),5/6,1/1,0/0,0/0,0/0
2019 Fed Cup RR,L vs Jorge,30% (3/10),67% (2/3),2/4,56% (5/9),0% (0/5),1/1,0/0,0/1,0/0,0/1
2019 Fed Cup RR,W vs Tahan,80% (8/10),63% (5/8),3/3,50% (5/10),40% (2/5),4/5,2/2,0/0,1/1,0/0
2019 Fed Cup RR,L vs Minella,0% (0/7),- (0/0),0/4,86% (6/7),17% (1/6),0/0,0/0,0/1,0/0,0/0
2018 Nurnberg Q1,L vs Maleckova,56% (5/9),80% (4/5),1/6,100% (8/8),13% (1/8),1/4,0/0,0/1,0/0,0/0
2019 (19 matches),,62.6%,87.9%,44.2%,39.5%,20.3%,78.5%,75.0%,27.3%,66.7%,40.0%
2018 (1 matches),,55.6%,80.0%,16.7%,100.0%,12.5%,25.0%,-,0.0%,-,-
2017 (40 matches),,58.1%,83.9%,43.0%,44.8%,23.8%,71.3%,73.2%,34.6%,70.6%,50.0%
2016 (39 matches),,63.7%,84.0%,48.0%,47.8%,22.1%,65.3%,78.8%,52.0%,76.9%,33.3%
2015 (8 matches),,48.8%,68.3%,29.0%,52.9%,22.2%,53.8%,42.9%,57.1%,100.0%,60.0%
Career (146 matches),,57.4%,82.5%,40.7%,48.6%,22.0%,67.9%,72.6%,41.3%,71.9%,41.3%
