Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,7,5,2,71.4%,10-5,66.7%,80-61,56.7%,1-1,50.0%,0,,,,,,,,,,,,F (W15 San Diego CA)
2021,15,9,6,60.0%,20-13,60.6%,166-139,54.4%,2-2,50.0%,0,,,,,,,,,,,,SF (W25 Potchefstroom)
2020,17,10,7,58.8%,23-19,54.8%,204-185,52.4%,1-2,33.3%,0,,,,,,,,,,,,QF (3x)
2019,44,34,10,77.3%,68-23,74.7%,489-285,63.2%,4-2,66.7%,0,,,,,,,,,,,,W (4x)
2018,27,10,17,37.0%,25-34,42.4%,245-267,47.9%,0-2,0.0%,0,,,,,,,,,,,,SF (Orlando FL $15K)
2017,51,35,16,68.6%,72-38,65.5%,549-404,57.6%,5-2,71.4%,0,,,,,,,,,,,,W (2x)
2016,53,35,18,66.0%,75-45,62.5%,600-454,56.9%,2-3,40.0%,0,,,,,,,,,,,,W (2x)
2015,48,28,20,58.3%,57-46,55.3%,489-450,52.1%,5-2,71.4%,0,,,,,,,,,,,,W (2x)
2014,53,31,22,58.5%,62-48,56.4%,522-438,54.4%,1-6,14.3%,0,,,,,,,,,,,,W (2x)
2013,34,18,16,52.9%,43-37,53.8%,371-347,51.7%,5-1,83.3%,0,,,,,,,,,,,,F (Johannesburg 50K)
2012,60,40,20,66.7%,86-43,66.7%,643-414,60.8%,5-2,71.4%,0,,,,,,,,,,,,W (2x)
2011,56,38,18,67.9%,81-41,66.4%,619-479,56.4%,4-5,44.4%,0,,,,,,,,,,,,W (3x)
2010,42,32,10,76.2%,67-30,69.1%,496-340,59.3%,2-2,50.0%,0,,,,,,,,,,,,W (5x)
2009,24,17,7,70.8%,36-18,66.7%,276-197,58.4%,2-2,50.0%,0,,,,,,,,,,,,W (Pretoria 10K)
2008,8,6,2,75.0%,13-6,68.4%,98-71,58.0%,2-0,100.0%,0,,,,,,,,,,,,F (Pretoria 10K)
2007,4,3,1,75.0%,6-2,75.0%,37-30,55.2%,0-0,-,0,,,,,,,,,,,,F (Cape Town 10K)
Career,543,351,192,64.6%,744-448,62.4%,5884-4561,56.3%,41-34,54.7%,0,,,,,,,,,,,,
