Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R32,L vs Zverev,3.5,3.5,3.5,50.7%,38.7%,57.1%,43.8%,59.3%,12.6%,8.5,5.4,1.0,1.1
2026 Australian Open R128,L vs Van De Zandschulp,3.7,4.1,3.4,46.0%,56.1%,42.1%,52.4%,55.6%,15.5%,5.5,2.9,-2.5,-1.8
2026 Brisbane F,L vs Medvedev,4.9,4.9,4.8,48.5%,52.0%,20.0%,50.0%,56.3%,27.2%,-4.5,-3.6,-0.5,-0.6
2026 Brisbane R16,W vs Halys,3.2,3.3,3.2,55.8%,47.8%,55.6%,71.4%,51.5%,29.2%,13.0,22.8,1.5,3.3
2025 Almaty R32,W vs Medjedovic,3.0,2.9,3.1,51.7%,58.6%,57.1%,60.0%,49.0%,27.4%,11.0,18.6,-1.0,-1.9
2025 Tokyo QF,L vs Alcaraz,4.0,4.0,4.0,50.0%,30.8%,28.6%,28.6%,55.4%,24.3%,1.5,2.0,-7.0,-13.2
2025 US Open R128,W vs De Jong,3.7,3.9,3.5,53.9%,52.2%,46.7%,57.1%,60.7%,10.9%,7.5,2.9,-5.0,-3.3
2025 Wimbledon R32,L vs Sonego,3.8,3.9,3.7,52.6%,43.5%,52.9%,51.9%,58.6%,18.9%,21.0,6.7,13.0,7.1
2025 Stuttgart R32,W vs Fearnley,3.0,2.9,3.1,58.0%,42.9%,38.5%,50.0%,56.2%,17.3%,4.5,5.1,0.0,0.0
2025 Roland Garros R128,L vs Navone,5.7,5.9,5.4,46.5%,43.8%,35.1%,52.2%,46.2%,12.8%,6.0,2.2,-12.0,-4.0
2025 Indian Wells R32,W vs Arnaldi,3.6,3.7,3.5,61.9%,80.0%,41.7%,16.7%,42.0%,11.3%,5.5,12.2,1.5,2.1
2025 Australian Open R128,L vs Shelton,3.8,4.2,3.4,49.3%,51.1%,47.8%,35.0%,53.2%,13.7%,7.0,4.0,-5.0,-3.6
2024 Hong Kong R32,L vs Sonego,3.2,3.1,3.3,50.6%,42.3%,18.2%,33.3%,48.9%,25.4%,-3.5,-8.1,-2.5,-5.0
2024 Vienna R32,W vs Paul,4.8,5.3,4.4,53.4%,54.1%,41.2%,60.0%,37.8%,25.0%,7.0,7.6,5.0,3.9
2024 Tokyo R16,L vs Humbert,4.2,4.8,3.6,31.5%,40.0%,40.0%,62.5%,50.7%,26.8%,6.0,9.8,-3.0,-5.8
2024 Tokyo R32,W vs Tiafoe,3.7,3.1,4.4,58.1%,42.9%,38.5%,70.0%,47.6%,25.8%,6.0,9.0,4.0,6.1
2024 US Open R32,W vs Musetti,5.4,5.2,5.6,56.9%,52.7%,41.7%,53.3%,54.4%,19.4%,-3.0,-1.1,4.5,2.3
2024 US Open R128,W vs Rune,4.2,3.6,4.8,68.4%,51.9%,41.2%,55.6%,46.4%,14.8%,2.0,1.6,9.0,7.3
2024 Canada R16,L vs Rublev,3.6,4.0,3.2,43.3%,36.4%,37.5%,0.0%,51.4%,19.1%,-3.5,-6.9,-9.5,-17.3
2024 Stuttgart SF,L vs Draper,3.2,3.6,2.7,43.4%,34.8%,37.5%,57.1%,62.5%,24.4%,-2.5,-4.4,5.0,14.7
Career (55 matches),,4.2,4.3,4.1,51.5%,49.7%,45.7%,48.7%,52.5%,19.0%,6.2,4.5,0.7,0.7
