Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Frances Tiafoe [USA],1,7,12.5%,6,1,5,16.7%,2020,2026,8,0.93,9.2%,3.2%,65.1%,71.9%,49.2%,64.0%,33.4%,54.7%,45.2%
7,Jordan Thompson [AUS],5,2,71.4%,7,4,3,57.1%,2021,2025,7,1.14,7.8%,1.8%,65.0%,75.3%,58.1%,69.3%,34.9%,76.7%,34.5%
7,Christopher Eubanks [USA],5,2,71.4%,6,4,2,66.7%,2019,2025,7,1.17,9.1%,1.6%,64.1%,80.0%,61.1%,73.2%,31.3%,64.3%,33.3%
6,Alexander Zverev [GER],0,6,0.0%,4,1,3,25.0%,2020,2026,6,0.74,7.2%,2.1%,68.1%,66.4%,51.5%,61.7%,28.3%,60.9%,13.6%
6,Mackenzie Mcdonald [USA],2,4,33.3%,4,2,2,50.0%,2020,2025,6,0.87,9.3%,4.3%,64.0%,73.2%,48.2%,64.2%,31.1%,57.9%,43.5%
5,Ben Shelton [USA],0,5,0.0%,7,1,6,14.3%,2024,2025,5,0.92,5.7%,1.6%,64.7%,72.7%,57.8%,67.4%,29.9%,60.7%,17.4%
5,Cameron Norrie [GBR],2,3,40.0%,1,1,0,100.0%,2020,2025,5,0.91,10.8%,1.4%,60.1%,68.6%,53.5%,62.6%,34.1%,62.1%,41.2%
5,Daniel Evans [GBR],4,1,80.0%,3,3,0,100.0%,2021,2025,5,1.15,9.5%,2.2%,63.0%,72.0%,54.5%,65.5%,39.5%,61.5%,41.7%
5,Ugo Humbert [FRA],1,4,20.0%,4,1,3,25.0%,2018,2024,5,0.86,8.8%,1.7%,64.1%,74.8%,52.4%,66.7%,28.6%,71.9%,30.0%
5,Tommy Paul [USA],4,1,80.0%,6,3,3,50.0%,2019,2024,5,1.12,7.1%,1.6%,66.2%,71.8%,55.9%,66.4%,37.4%,75.9%,34.1%
4,Taylor Fritz [USA],1,3,25.0%,1,1,0,100.0%,2021,2026,4,0.82,9.2%,1.2%,64.0%,72.6%,53.7%,65.8%,28.1%,50.0%,29.4%
4,Marcos Giron [USA],3,1,75.0%,3,2,1,66.7%,2020,2025,4,1.08,12.3%,1.3%,66.1%,76.6%,43.0%,65.2%,37.6%,62.5%,29.0%
4,Jack Draper [GBR],1,3,25.0%,0,0,0,-,2022,2025,4,0.90,11.1%,1.8%,65.9%,72.7%,47.4%,64.1%,32.2%,69.7%,14.8%
4,David Goffin [BEL],4,0,100.0%,4,3,1,75.0%,2022,2025,4,1.22,11.0%,1.5%,64.5%,77.8%,49.6%,67.8%,39.2%,65.0%,42.9%
4,Rinky Hijikata [AUS],3,1,75.0%,1,0,1,0.0%,2024,2025,4,1.46,18.0%,2.3%,65.6%,81.0%,60.2%,73.8%,38.2%,70.0%,55.6%
