Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells Masters R32,L vs Zverev,44,26,1.7,21.4%,12.6%,24,25,1.0,14.3%,14.9%,9.5%,2.4%,1.6,19.4%,12.1%
2026 Australian Open R128,L vs Van De Zandschulp,35,34,1.0,13.1%,12.7%,25,31,0.8,10.8%,13.4%,6.5%,3.0%,1.0,18.7%,18.7%
2026 Brisbane F,L vs Medvedev,26,22,1.2,20.6%,17.5%,23,22,1.0,21.1%,20.2%,6.4%,5.5%,1.6,28.6%,18.3%
2026 Brisbane R16,W vs Halys,37,6,6.2,31.9%,5.2%,25,6,4.2,26.6%,6.4%,11.7%,2.1%,1.6,31.0%,19.8%
2025 Almaty R32,W vs Medjedovic,37,10,3.7,28.5%,7.7%,26,10,2.6,23.4%,9.0%,7.2%,1.8%,1.1,25.4%,22.3%
2025 Tokyo QF,L vs Alcaraz,23,12,1.9,21.1%,11.0%,20,12,1.7,19.4%,11.7%,4.9%,1.9%,2.9,42.2%,14.7%
2025 US Open R128,W vs De Jong,54,58,0.9,18.2%,19.6%,37,54,0.7,14.8%,21.6%,9.2%,3.2%,0.9,15.5%,18.2%
2025 Wimbledon R32,L vs Sonego,65,47,1.4,16.8%,12.1%,48,46,1.0,13.7%,13.1%,7.4%,3.4%,1.3,19.1%,15.2%
2025 Stuttgart R32,W vs Fearnley,26,14,1.9,15.2%,8.2%,14,13,1.1,9.8%,9.1%,4.9%,2.8%,1.1,19.3%,18.1%
2025 Roland Garros R128,L vs Navone,43,68,0.6,16.4%,26.0%,40,66,0.6,16.0%,26.4%,10.8%,4.0%,0.7,10.7%,16.4%
2025 Indian Wells Masters R32,W vs Arnaldi,26,10,2.6,25.7%,9.9%,21,10,2.1,23.6%,11.2%,12.4%,1.1%,0.9,23.8%,26.7%
2025 Australian Open R128,L vs Shelton,29,38,0.8,12.9%,17.0%,20,36,0.6,10.1%,18.2%,5.1%,2.0%,0.9,19.2%,20.5%
2025 Hong Kong R32,L vs Sonego,31,13,2.4,26.5%,11.1%,25,13,1.9,23.8%,12.4%,4.8%,1.9%,2.4,34.2%,14.5%
2024 Vienna R32,W vs Paul,25,12,2.1,17.6%,8.5%,20,12,1.7,14.8%,8.9%,7.4%,5.2%,0.5,12.0%,21.8%
2024 Tokyo R16,L vs Humbert,15,8,1.9,16.3%,8.7%,13,7,1.9,15.9%,8.5%,4.9%,1.2%,2.9,46.7%,16.3%
2024 Tokyo R32,W vs Tiafoe,38,9,4.2,32.2%,7.6%,26,8,3.3,27.1%,8.3%,10.4%,3.1%,1.5,28.0%,18.6%
2024 US Open R16,L vs Zverev,18,33,0.5,9.3%,17.0%,12,31,0.4,7.1%,18.3%,4.1%,2.4%,1.5,26.3%,17.0%
2024 US Open R32,W vs Musetti,49,30,1.6,20.0%,12.2%,32,29,1.1,15.0%,13.6%,9.3%,4.7%,1.2,17.6%,15.1%
2024 US Open R64,W vs Cazaux,27,21,1.3,16.8%,13.0%,15,20,0.8,10.8%,14.4%,5.8%,1.4%,1.0,18.6%,19.3%
2024 US Open R128,W vs Rune,23,23,1.0,14.6%,14.6%,12,22,0.5,8.7%,15.9%,3.6%,3.6%,0.6,12.1%,19.1%
Career (69 matches),,2143,1747,1.2,17.4%,14.2%,1547,1626,1.0,14.4%,15.1%,8.3%,3.6%,1.2,18.8%,15.8%
