Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2014 Australian Open R64,L vs Kerber,19.0%,33.3%,42.6%,28.9%,47.4%,48.1%,16.7%,35.0%,40.0%,4.8%,14.3%,35.0%,9.1%,30.0%,25.0%,-69
2007 Australian Open R64,L vs Hingis,11.7%,20.0%,34.0%,11.8%,23.5%,30.0%,52.6%,60.0%,80.0%,15.0%,20.0%,41.2%,22.2%,45.5%,100.0%,14
Career (2 matches),,15.4%,26.8%,38.3%,20.8%,36.1%,38.6%,35.1%,45.7%,60.0%,9.8%,17.1%,37.8%,15.0%,38.1%,40.0%,-25
