Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Quebec City R32,L vs Erakovic,22% (2/9),100% (2/2),0/4,75% (6/8),17% (1/6),1/2,0/0,0/1,0/0,0/0
2017 Nanchang R32,L vs Martincova,53% (8/15),88% (7/8),3/5,47% (7/15),0% (0/7),3/7,1/1,1/3,0/0,0/1
2017 Manchester $100K R32,L vs Andreescu,14% (2/14),50% (1/2),0/2,38% (5/13),40% (2/5),1/1,1/1,0/1,0/0,0/0
2017 Surbiton $100K R32,L vs Watson,33% (3/9),33% (1/3),0/3,40% (4/10),0% (0/4),1/1,0/1,1/2,0/0,0/1
2017 Indian Harbour Beach FL $80K R32,L vs Christian,46% (6/13),83% (5/6),2/8,71% (10/14),0% (0/10),1/5,0/1,1/2,0/0,1/1
2017 Jackson MS $25K SF,L vs Chang,67% (10/15),90% (9/10),5/9,71% (10/14),10% (1/10),2/8,0/0,0/0,0/0,0/0
2017 Jackson MS $25K QF,W vs Flores,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),4/5,2/2,0/0,1/1,0/0
2017 Jackson MS $25K R16,W vs Fernandez,78% (7/9),100% (7/7),4/4,56% (5/9),20% (1/5),4/6,1/2,0/0,1/1,0/0
2017 Jackson MS $25K R32,W vs Morgan,46% (6/13),83% (5/6),2/5,62% (8/13),38% (3/8),4/5,2/2,0/0,1/1,0/0
2016 Saint Petersburg $100K R16,W vs Khazaniuk,80% (8/10),75% (6/8),1/3,78% (7/9),57% (4/7),3/5,1/1,0/0,0/0,0/0
2016 Quebec City QF,L vs Davis,36% (4/11),75% (3/4),1/4,50% (5/10),20% (1/5),2/3,0/0,1/1,0/0,1/1
2016 Quebec City R16,W vs Bouchard,67% (6/9),83% (5/6),1/1,38% (3/8),67% (2/3),3/4,1/2,0/0,0/1,0/0
2016 Quebec City R32,W vs Cepede Royg,55% (6/11),83% (5/6),1/3,45% (5/11),40% (2/5),4/5,2/2,1/1,1/1,0/0
2016 Montreal R32,L vs Kuznetsova,22% (2/9),50% (1/2),1/3,67% (6/9),17% (1/6),1/1,0/0,1/3,0/0,0/1
2016 Montreal R64,W vs Mladenovic,64% (9/14),56% (5/9),1/6,57% (8/14),25% (2/8),4/5,1/1,2/2,1/1,0/0
2016 Washington R64,L vs Stosur,0% (0/8),- (0/0),0/4,71% (5/7),20% (1/5),0/0,0/0,0/0,0/0,0/0
2016 Strasbourg QF,L vs Mladenovic,56% (5/9),100% (5/5),3/6,89% (8/9),0% (0/8),0/5,0/0,0/2,0/0,0/1
2016 Strasbourg R16,W vs Diyas,63% (10/16),80% (8/10),5/6,56% (9/16),11% (1/9),5/8,1/2,1/2,0/1,1/1
2016 Strasbourg R32,W vs Cornet,62% (8/13),88% (7/8),3/6,58% (7/12),14% (1/7),3/5,0/0,0/0,0/0,0/0
2016 Dothan AL $50K SF,L vs Townsend,50% (4/8),75% (3/4),3/7,88% (7/8),0% (0/7),0/3,0/0,1/1,0/0,0/0
2017 (9 matches),,46.7%,85.7%,41.5%,53.8%,14.3%,52.5%,70.0%,33.3%,100.0%,33.3%
2016 (19 matches),,56.9%,85.3%,47.4%,54.7%,21.8%,67.4%,68.2%,60.0%,58.3%,50.0%
2015 (8 matches),,45.9%,79.4%,28.0%,47.2%,14.7%,68.2%,60.0%,42.9%,100.0%,66.7%
2014 (13 matches),,47.7%,60.7%,34.5%,57.9%,15.1%,37.8%,63.6%,45.5%,33.3%,40.0%
2013 (15 matches),,46.4%,75.6%,40.0%,51.5%,23.8%,54.7%,88.9%,57.1%,0.0%,28.6%
Career (78 matches),,48.1%,79.1%,39.0%,54.5%,17.6%,57.9%,69.8%,48.1%,56.0%,39.4%
