Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2014 Australian Open R64,L vs Kerber,59.2%,44.8%,8.2%,3/1,2.17,0.0%,48.3%,35.7%,0.0%,2.00,0.0%,78.9%,53.3%,21.1%,2.40,0.0%
2007 Australian Open R64,L vs Hingis,80.8%,52.4%,15.4%,3/5,2.25,4.3%,76.5%,50.0%,8.8%,1.95,6.7%,100.0%,56.3%,31.3%,2.78,0.0%
Career (2 matches),,70.3%,49.3%,11.9%,50.0%,2.21,2.1%,63.5%,45.0%,4.8%,1.97,3.5%,88.6%,54.8%,25.7%,2.57,0.0%
