Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 Stuttgart R32,L vs Friedsam,1.05,0.47,34.8,2.0,2.9%,44.1%,0.0%,44.1%,25.0%,25.0%
2020 Hua Hin R32,L vs Hunter,0.78,0.65,40.9,2.1,3.2%,54.8%,3.4%,41.4%,44.4%,42.4%
2019 W60 Warsaw R32,L vs Shymanovich,0.87,0.88,56.6,2.6,-,40.5%,-,51.4%,63.2%,45.7%
2019 W25 Grodzisk Mazowiecki QF,L vs Piter,0.81,0.75,58.7,3.0,-,46.7%,-,45.2%,47.6%,52.9%
2019 W25 Olomouc R32,W vs Anshba,1.15,1.50,46.0,2.2,-,56.3%,-,61.3%,45.2%,63.0%
2019 W100 Contrexeville SF,W vs Trevisan,1.11,1.14,76.5,2.7,-,47.8%,-,60.0%,48.1%,47.9%
2019 W100 Contrexeville QF,W vs Andrianjafitrimo,1.02,1.15,54.1,2.8,-,51.6%,-,38.3%,64.1%,58.9%
2019 W25 Figueira Da Foz R16,W vs Terziyska,1.12,1.28,64.4,2.2,-,61.9%,-,60.5%,52.6%,35.3%
2019 W25 Sunderland R16,L vs Waltert,0.90,0.73,52.2,3.0,0.0%,46.9%,0.0%,69.0%,33.3%,36.1%
2019 W25 Sunderland R32,W vs Scholsen,0.95,1.53,53.9,2.1,0.0%,70.0%,0.0%,65.4%,57.1%,46.2%
2019 W60 Croissy Beaubourg R32,L vs Smitkova,1.05,0.59,49.1,3.0,0.0%,41.2%,0.0%,51.5%,17.4%,45.0%
2019 W60 Shrewsbury R16,L vs Hesse,1.03,0.57,39.2,2.2,0.0%,40.7%,4.0%,44.0%,29.2%,35.0%
2019 W60 Shrewsbury R32,W vs Gorgodze,1.03,1.37,56.8,2.8,0.0%,70.3%,0.0%,56.3%,48.8%,47.4%
2019 W25 Plantation FL SF,L vs Bondar,0.78,0.63,43.7,2.1,-,57.7%,-,45.8%,40.6%,36.0%
2019 W25 Plantation FL QF,W vs Kratzer,1.06,1.50,56.5,4.4,2.7%,70.3%,2.9%,65.7%,44.7%,45.5%
2019 W25 Plantation FL R16,W vs Alves,1.09,1.58,51.4,2.0,0.0%,50.0%,0.0%,56.7%,61.5%,76.2%
2019 W25 Plantation FL R32,W vs Evtimova,1.03,1.22,65.3,3.0,0.0%,62.2%,0.0%,53.1%,53.7%,45.9%
2019 W25 Daytona Beach FL R16,L vs Burger,0.91,0.96,91.4,5.9,-,43.1%,-,51.9%,58.8%,52.2%
2019 W25 Daytona Beach FL R32,W vs Kratzer,1.31,2.29,30.8,2.2,0.0%,78.3%,0.0%,60.0%,52.0%,54.2%
2018 Dothan AL $80K R32,L vs Townsend,0.91,0.59,41.3,2.4,0.0%,44.1%,3.2%,58.1%,28.0%,36.4%
2021 (1 matches),,1.05,0.47,34.8,2.0,2.9%,44.1%,0.0%,44.1%,25.0%,25.0%
2020 (1 matches),,0.78,0.65,40.9,2.1,3.2%,54.8%,3.4%,41.4%,44.4%,42.4%
2019 (17 matches),,1.01,1.08,58.3,2.6,0.2%,54.2%,0.3%,54.3%,49.7%,48.5%
2018 (1 matches),,0.91,0.59,41.3,2.4,0.0%,44.1%,3.2%,58.1%,28.0%,36.4%
2017 (48 matches),,1.01,1.15,50.2,2.5,0.3%,54.0%,0.3%,53.0%,51.0%,54.4%
Career (158 matches),,1.02,1.11,54.5,2.6,0.4%,52.8%,0.5%,53.1%,50.7%,52.0%
