Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
12-Jan-2026,Adelaide,Hard,Q1,,41,(2) Sorana Cirstea [ROU] d. (ALT) Eikeri,6-3 6-3,0.79,4.5%,11.9%,46.3%,58.1%,27.8%,7/14,1:13
07-Aug-2025,Cincinnati,Hard,Q1,1345,88,(5) Iva Jovic [USA] d. Eikeri,7-5 6-2,0.66,5.6%,9.9%,63.4%,53.3%,30.8%,3/9,1:22
09-Feb-2025,Doha,Hard,Q1,1396,116,Cristina Bucsa [ESP] d. (ALT) Eikeri,6-1 6-0,0.52,0.0%,15.2%,42.4%,28.6%,21.1%,3/9,0:55
28-Oct-2024,Hong Kong,Hard,Q1,1043,245,(6) Han Shi [CHN] d. Eikeri,6-2 6-0,0.51,0.0%,11.9%,52.4%,50.0%,20.0%,2/8,0:53
16-Sep-2024,Seoul,Hard,Q1,657,197,(7) Priscilla Hon [AUS] d. Eikeri,6-4 6-3,0.81,0.0%,5.0%,46.7%,71.4%,46.9%,5/8,1:28
19-Aug-2024,Monterrey,Hard,Q1,631,958,(ALT) Anna Danilina [KAZ] d. Eikeri,6-3 7-6(3),0.67,1.6%,7.8%,39.1%,92.0%,43.6%,3/5,1:33
22-Jul-2024,W50 Dallas TX,Hard,Q1,639,672,Jada Robinson [USA] d. (13) Eikeri,6-2 7-5,,,,,,,,
08-Jan-2024,Adelaide,Hard,Q2,609,83,Aliaksandra Sasnovich [BLR] d. (ALT) Eikeri,6-3 6-2,0.72,6.4%,10.6%,57.4%,40.7%,45.0%,2/7,1:13
08-Jan-2024,Adelaide,Hard,Q1,609,,(ALT) Eikeri d. (ALT) Samantha Murray [GBR],6-3 5-7 7-5,1.17,7.8%,8.8%,69.6%,69.0%,29.0%,7/14,2:14
30-Oct-2023,W25 Sunderland,Hard,R32,513,765,(Q) Ekaterina Kazionova [RUS] d. (Q) Eikeri,7-6(3) 7-6(1),,,,,,,,
30-Oct-2023,W25 Sunderland,Hard,Q2,513,,(1) Eikeri d. Ava Williamson [GBR],6-0 6-1,,,,,,,,
16-Oct-2023,Nanchang,Hard,R16,654,91,Laura Siegemund [GER] d. (LL) Eikeri,6-1 6-3,0.65,0.0%,6.3%,62.5%,46.7%,33.3%,3/8,1:24
16-Oct-2023,Nanchang,Hard,R32,654,101,(LL) Eikeri d. Kaja Juvan [SLO],6-2 1-2 RET,1.28,0.0%,7.9%,65.8%,64.0%,38.5%,2/4,1:00
16-Oct-2023,Nanchang,Hard,Q2,654,306,(4) Kathinka Von Deichmann [LIE] d. (6) Eikeri,6-3 7-5,0.78,1.4%,8.3%,55.6%,60.0%,37.5%,5/11,1:40
16-Oct-2023,Nanchang,Hard,Q1,654,1327,(6) Eikeri d. (WC) Yanan Hou [CHN],6-2 7-6(1),1.39,1.5%,2.9%,50.0%,52.9%,64.7%,6/10,1:37
