Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,20,7,13,35.0%,15-26,36.6%,159-186,46.1%,0-1,0.0%,15,47.0%,30.9%,1.2%,5.0%,62.2%,52.6%,44.0%,49.4%,42.0%,45.6%,0.83
Clay,24,9,15,37.5%,22-32,40.7%,228-245,48.2%,1-0,100.0%,5,47.8%,21.7%,3.7%,3.7%,54.3%,59.1%,37.8%,49.4%,37.1%,43.5%,0.73
Premiers,5,1,4,20.0%,2-9,18.2%,27-59,31.4%,0-0,-,5,45.2%,15.9%,3.4%,4.7%,58.4%,55.5%,42.3%,50.0%,35.9%,42.8%,0.72
Internationals,7,1,6,14.3%,1-12,7.7%,40-76,34.5%,0-0,-,7,40.7%,28.3%,2.5%,6.5%,57.0%,55.9%,33.9%,46.5%,41.8%,44.1%,0.78
vs Righties,31,11,20,35.5%,26-42,38.2%,271-320,45.9%,1-1,50.0%,16,46.2%,27.0%,1.7%,4.6%,60.7%,53.4%,41.7%,48.8%,40.3%,44.5%,0.79
vs Lefties,3,1,2,33.3%,2-4,33.3%,22-28,44.0%,0-0,-,2,64.7%,44.4%,3.8%,2.8%,61.3%,64.6%,48.8%,58.5%,49.2%,53.6%,1.18
