Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,5,1,4,20.0%,5-9,35.7%,56-70,44.4%,0-2,0.0%,1,36.4%,33.3%,5.4%,13.5%,59.5%,56.8%,20.0%,41.9%,43.6%,42.8%,0.75,R16 (W60 Oeiras)
2022,8,5,3,62.5%,12-7,63.2%,95-83,53.4%,2-0,100.0%,0,,,,,,,,,,,,SF (W25 Haabneeme)
2021,18,6,12,33.3%,17-25,40.5%,165-217,43.2%,2-1,66.7%,4,44.7%,43.6%,1.1%,5.0%,58.2%,53.9%,39.4%,47.9%,47.9%,47.9%,0.92,R16 (6x)
2020,5,2,3,40.0%,6-7,46.2%,59-61,49.2%,1-0,100.0%,1,42.9%,35.7%,1.2%,3.6%,57.1%,45.8%,50.0%,47.6%,45.2%,46.3%,0.86,QF (W15 Haabneeme)
2019,45,26,19,57.8%,56-46,54.9%,488-444,52.4%,3-5,37.5%,0,,,,,,,,,,,,F (W100 Contrexeville)
2018,51,25,26,49.0%,58-54,51.8%,515-488,51.3%,3-3,50.0%,0,,,,,,,,,,,,F (Varna $15K)
2017,61,38,23,62.3%,80-49,62.0%,629-480,56.7%,3-6,33.3%,0,,,,,,,,,,,,W (3x)
2016,41,19,22,46.3%,46-48,48.9%,436-423,50.8%,3-7,30.0%,0,,,,,,,,,,,,SF (Antalya $10K)
2015,42,29,13,69.0%,61-29,67.8%,450-315,58.8%,4-1,80.0%,0,,,,,,,,,,,,W (Fort Worth TX $10K)
2014,24,13,11,54.2%,29-24,54.7%,250-229,52.2%,3-1,75.0%,0,,,,,,,,,,,,W (Jackson MS 25K)
2013,40,28,12,70.0%,58-28,67.4%,438-304,59.0%,2-4,33.3%,0,,,,,,,,,,,,W (Bertioga 25K)
2012,39,22,17,56.4%,49-41,54.4%,422-376,52.9%,5-7,41.7%,0,,,,,,,,,,,,W (Coimbra 10K)
2011,60,40,20,66.7%,85-50,63.0%,669-518,56.4%,9-4,69.2%,0,,,,,,,,,,,,W (2x)
2010,23,16,7,69.6%,34-16,68.0%,254-177,58.9%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2009,10,5,5,50.0%,11-9,55.0%,93-76,55.0%,0-0,-,0,,,,,,,,,,,,QF (2x)
2008,9,4,5,44.4%,8-13,38.1%,88-103,46.1%,0-0,-,0,,,,,,,,,,,,F (Gausdal 10K)
2007,2,1,1,50.0%,2-2,50.0%,15-14,51.7%,0-0,-,0,,,,,,,,,,,,R16 (Oslo 10K)
Career,483,280,203,58.0%,617-457,57.4%,5122-4378,53.9%,41-43,48.8%,6,42.9%,40.0%,1.9%,6.2%,58.2%,52.9%,38.3%,46.8%,46.6%,46.7%,0.88,
