Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,9,1,8,11.1%,3-16,15.8%,74-107,40.9%,0-0,-,4,42.4%,33.3%,1.8%,7.9%,59.0%,57.5%,33.3%,47.6%,44.0%,45.7%,0.84,R16 (Nanchang)
2022,7,1,6,14.3%,4-13,23.5%,67-91,42.4%,0-1,0.0%,7,57.1%,27.5%,2.4%,5.1%,55.9%,57.8%,48.4%,53.7%,39.7%,46.4%,0.86,
2021,4,0,4,0.0%,0-8,0.0%,11-48,18.6%,0-0,-,4,27.6%,6.7%,1.4%,4.2%,63.1%,46.7%,36.7%,43.0%,31.9%,37.8%,0.56,R32 (3x)
2020,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,44.4%,30.0%,3.3%,5.0%,58.3%,54.3%,40.0%,48.3%,43.5%,45.7%,0.84,R32 (Hua Hin)
2017,4,2,2,50.0%,4-4,50.0%,29-35,45.3%,0-0,-,4,46.9%,46.9%,0.9%,0.5%,68.2%,51.4%,41.2%,48.1%,47.5%,47.8%,0.92,
2012,2,0,2,0.0%,1-4,20.0%,19-27,41.3%,0-0,-,0,,,,,,,,,,,,
2011,4,4,0,100.0%,8-1,88.9%,51-30,63.0%,1-0,100.0%,0,,,,,,,,,,,,
2010,4,0,4,0.0%,1-8,11.1%,28-53,34.6%,0-0,-,0,,,,,,,,,,,,
2009,5,4,1,80.0%,8-2,80.0%,53-21,71.6%,0-0,-,0,,,,,,,,,,,,
2008,4,4,0,100.0%,8-0,100.0%,48-7,87.3%,0-0,-,0,,,,,,,,,,,,
Career,44,16,28,36.4%,37-58,38.9%,387-431,47.3%,1-1,50.0%,20,47.2%,28.6%,1.9%,4.6%,60.1%,54.2%,42.1%,49.4%,40.8%,45.1%,0.81,
