Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-02-09),1392,5,,,,,,,,,39,2025,,
2025,,,,,,,,,,,38,2188
2024,1031,16,,,,,,,,,38,2209
2023,604,72,391,1213,380,1197,374,1193,,,,
2022,388,128,331,1317,328,1266,287,1316,230,1320,,
2021,306,220,288,1326,280,1300,278,1290,184,1386,,
2020,260,245,,,,,,,,,135,646
2019,247,248,284,1376,282,1334,258,1339,,,129,606
2018,296,157,,,,,,,,,149,454
2017,222,253,,,,,,,,,264,264
2016,494,62,,,,,,,,,293,200
2015,360,103,,,,,,,,,866,24
2014,307,122,,,,,,,,,1218,5
2013,272,198,,,,,,,,,297,213
2012,326,137,,,,,,,,,198,336
2011,368,119,,,,,,,,,517,85
2010,654,35,,,,,,,,,661,42
2009,965,9,,,,,,,,,,
