Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Charlottesville CH R32,W vs Nakagawa,70% (7/10),71% (5/7),2/4,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2024 Fairfield CH QF,L vs Tomic,67% (12/18),100% (6/6),1/3,0/2,79% (11/14),1/3,0/1,64% (9/14),21% (3/14)
2022 Rome CH R32,W vs Harris,80% (8/10),57% (4/7),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2022 Davis Cup RR,L vs Van De Zandschulp,50% (7/14),33% (4/12),0/4,0/0,29% (2/7),5/7,3/4,60% (6/10),30% (3/10)
2019 Granby CH R16,L vs Polansky,67% (6/9),17% (1/6),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2019 Gatineau CH R32,W vs Hoang,58% (11/19),44% (4/9),3/6,1/1,63% (5/8),0/1,0/0,60% (3/5),80% (4/5)
2019 Gatineau CH R64,W vs Barrios Vera,75% (12/16),43% (3/7),2/2,1/1,67% (4/6),0/1,0/0,- (0/0),- (0/0)
2018 Calgary  CH R16,L vs Thompson,29% (2/7),- (0/0),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2018 Cary CH R32,L vs Fratangelo,71% (5/7),100% (2/2),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2018 Granby CH R32,L vs Humbert,71% (5/7),25% (1/4),0/0,0/0,43% (3/7),2/4,0/1,- (0/0),- (0/0)
2018 Winnipeg CH QF,L vs Soeda,29% (2/7),0% (0/1),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2018 Winnipeg CH R16,W vs Mmoh,80% (12/15),38% (6/16),2/5,1/3,83% (5/6),0/1,0/0,60% (3/5),0% (0/5)
2024 (2 matches),,67.9%,84.6%,42.9%,33.3%,77.3%,33.3%,0.0%,64.3%,21.4%
2022 (2 matches),,62.5%,42.1%,33.3%,100.0%,37.5%,71.4%,75.0%,60.0%,30.0%
2019 (3 matches),,65.9%,36.4%,62.5%,100.0%,50.0%,0.0%,0.0%,60.0%,80.0%
2018 (5 matches),,60.5%,39.1%,40.0%,33.3%,48.7%,30.8%,33.3%,60.0%,0.0%
Career (12 matches),,64.0%,46.8%,46.2%,55.6%,55.2%,37.0%,41.7%,61.8%,29.4%
