Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Charlottesville CH R32,W vs Nakagawa,63% (5/8),100% (5/5),1/2,44% (4/9),50% (2/4),3/4,1/1,0/0,1/1,0/0
2024 Fairfield CH QF,L vs Tomic,38% (6/16),100% (6/6),2/3,40% (6/15),50% (3/6),4/5,0/0,0/0,0/0,0/0
2022 Rome CH R32,W vs Harris,71% (5/7),80% (4/5),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2022 Davis Cup RR,L vs Van De Zandschulp,58% (7/12),57% (4/7),2/5,42% (5/12),0% (0/5),1/4,0/0,1/1,0/0,0/0
2019 Granby CH R16,L vs Polansky,27% (3/11),33% (1/3),0/4,36% (4/11),0% (0/4),1/1,0/0,1/1,0/0,1/1
2019 Gatineau CH R32,W vs Hoang,33% (6/18),67% (4/6),1/3,25% (4/16),25% (1/4),2/3,2/3,1/1,0/0,0/0
2019 Gatineau CH R64,W vs Barrios Vera,29% (5/17),60% (3/5),0/2,24% (4/17),50% (2/4),1/1,1/1,1/1,1/1,0/0
2018 Calgary  CH R16,L vs Thompson,0% (0/7),- (0/0),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
2018 Cary CH R32,L vs Fratangelo,22% (2/9),100% (2/2),0/4,60% (6/10),17% (1/6),0/2,0/0,1/2,0/0,0/1
2018 Granby CH R32,L vs Humbert,33% (3/9),33% (1/3),0/2,44% (4/9),0% (0/4),1/1,0/0,0/2,0/0,0/1
2018 Winnipeg CH QF,L vs Soeda,14% (1/7),0% (0/1),0/5,86% (6/7),17% (1/6),0/0,0/0,1/1,0/0,1/1
2018 Winnipeg CH R16,W vs Mmoh,62% (8/13),75% (6/8),0/1,23% (3/13),67% (2/3),5/5,1/1,0/0,1/1,0/0
2024 (2 matches),,45.8%,100.0%,60.0%,41.7%,50.0%,77.8%,100.0%,-,100.0%,-
2022 (2 matches),,63.2%,66.7%,40.0%,30.0%,16.7%,57.1%,100.0%,100.0%,100.0%,-
2019 (3 matches),,30.4%,57.1%,11.1%,27.3%,25.0%,80.0%,75.0%,100.0%,100.0%,100.0%
2018 (5 matches),,31.1%,64.3%,0.0%,52.2%,16.7%,75.0%,100.0%,28.6%,100.0%,25.0%
Career (12 matches),,38.1%,70.6%,17.6%,38.8%,25.0%,72.4%,85.7%,54.5%,100.0%,40.0%
