Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Patrick Kypson [USA],3,2,60.0%,2,1,1,50.0%,2023,2025,5,1.03,5.7%,3.7%,58.2%,71.7%,51.2%,63.2%,38.0%,62.5%,57.1%
5,Brandon Holt [USA],2,3,40.0%,2,0,2,0.0%,2020,2025,4,0.93,4.8%,4.2%,57.7%,66.1%,47.0%,58.0%,38.9%,41.4%,35.5%
5,Tung Lin Wu [TPE],5,0,100.0%,4,3,1,75.0%,2022,2024,5,1.28,6.4%,3.9%,55.6%,68.8%,54.1%,62.3%,48.2%,66.7%,56.1%
4,Liam Draxl [CAN],0,4,0.0%,1,0,1,0.0%,2024,2026,3,0.85,3.1%,6.2%,56.0%,61.1%,43.4%,53.3%,39.6%,34.6%,33.3%
3,Stefan Kozlov [USA],1,2,33.3%,2,1,1,50.0%,2022,2026,3,0.91,4.8%,7.5%,51.4%,65.6%,49.0%,57.5%,38.6%,64.5%,37.9%
3,Andres Martin [USA],1,2,33.3%,1,0,1,0.0%,2025,2025,3,0.89,4.4%,5.2%,61.8%,65.8%,43.8%,57.4%,38.0%,52.0%,38.1%
3,Bernard Tomic [AUS],2,1,66.7%,2,0,2,0.0%,2021,2025,3,1.33,5.8%,3.6%,66.4%,70.9%,58.7%,66.8%,44.3%,81.8%,77.8%
3,Christopher Eubanks [USA],0,3,0.0%,1,0,1,0.0%,2024,2024,3,0.89,3.9%,7.0%,60.9%,70.0%,52.2%,63.0%,32.9%,60.9%,45.5%
3,Ethan Quinn [USA],2,1,66.7%,2,1,1,50.0%,2023,2024,3,1.14,2.8%,3.3%,57.2%,74.8%,55.4%,66.5%,38.2%,84.0%,28.6%
3,Rinky Hijikata [AUS],2,1,66.7%,1,0,1,0.0%,2024,2024,3,1.14,1.4%,2.8%,64.7%,65.2%,51.9%,60.6%,45.1%,66.7%,48.1%
3,Sebastian Fanselow [GER],3,0,100.0%,0,0,0,-,2021,2024,3,1.12,5.6%,5.2%,53.2%,73.7%,52.1%,63.6%,40.7%,69.6%,57.1%
3,Adam Walton [AUS],1,2,33.3%,2,1,1,50.0%,2023,2024,3,0.83,2.9%,3.9%,53.9%,60.9%,55.3%,58.3%,34.4%,60.9%,50.0%
3,Facundo Mena [ARG],2,1,66.7%,1,1,0,100.0%,2021,2024,3,0.98,2.0%,7.9%,52.0%,67.6%,47.4%,57.9%,41.4%,62.1%,43.5%
3,Bjorn Fratangelo [USA],0,3,0.0%,0,0,0,-,2018,2023,3,0.72,5.2%,5.2%,62.6%,65.9%,38.0%,55.5%,32.0%,62.5%,50.0%
3,Thai Son Kwiatkowski [USA],3,0,100.0%,2,1,1,50.0%,2018,2023,1,1.43,3.0%,1.5%,67.2%,75.6%,54.5%,68.7%,44.9%,66.7%,37.5%
