Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,10,1,9,10.0%,3-17,15.0%,77-115,40.1%,0-3,0.0%,10,57.1%,24.3%,3.0%,8.5%,56.9%,65.2%,39.9%,54.3%,36.9%,45.8%,0.81,R16 (Quebec City)
2016,18,10,8,55.6%,20-20,50.0%,209-217,49.1%,5-4,55.6%,18,64.8%,32.9%,3.0%,5.7%,65.2%,63.5%,44.9%,57.0%,43.1%,50.0%,1.00,F (Rabat)
2015,21,7,14,33.3%,21-27,43.8%,216-231,48.3%,2-3,40.0%,21,68.1%,28.2%,5.6%,5.4%,61.4%,66.2%,50.5%,60.1%,39.3%,49.4%,0.99,SF (Pattaya)
2014,35,16,19,45.7%,37-41,47.4%,360-336,51.7%,2-2,50.0%,30,-,-,4.1%,5.5%,60.6%,65.6%,43.5%,56.9%,42.3%,49.7%,0.98,SF (Washington)
2013,36,20,16,55.6%,45-39,53.6%,412-390,51.4%,10-3,76.9%,28,-,-,6.1%,7.4%,56.4%,71.7%,43.9%,59.6%,42.7%,50.8%,1.06,W (Memphis)
2012,42,20,22,47.6%,43-53,44.8%,448-473,48.6%,5-4,55.6%,41,-,-,5.1%,4.5%,54.7%,66.3%,46.4%,57.3%,42.1%,49.8%,0.99,F (Memphis)
2011,19,11,8,57.9%,26-21,55.3%,215-214,50.1%,1-0,100.0%,18,-,-,6.1%,4.3%,63.4%,66.1%,46.3%,58.9%,42.6%,50.5%,1.04,F (Quebec City)
2010,12,3,9,25.0%,8-19,29.6%,109-147,42.6%,0-4,0.0%,9,-,-,6.6%,5.9%,62.3%,65.0%,40.8%,55.9%,38.2%,47.0%,0.87,R16 (Birmingham)
2009,15,6,9,40.0%,15-19,44.1%,142-166,46.1%,1-1,50.0%,11,-,-,5.1%,6.5%,57.4%,66.2%,39.4%,54.8%,40.9%,48.2%,0.90,QF (Memphis)
2008,33,17,16,51.5%,38-37,50.7%,366-362,50.3%,5-7,41.7%,25,-,-,7.5%,5.1%,59.7%,67.5%,46.3%,59.0%,40.8%,49.6%,0.99,SF (2x)
2007,10,4,6,40.0%,9-14,39.1%,107-118,47.6%,2-0,100.0%,9,-,-,5.5%,4.1%,56.0%,64.0%,46.5%,56.3%,44.0%,50.2%,1.01,SF (Auckland)
2006,2,1,1,50.0%,3-2,60.0%,22-22,50.0%,0-0,-,0,,,,,,,,,,,,
2005,6,4,2,66.7%,8-5,61.5%,65-48,57.5%,0-0,-,0,,,,,,,,,,,,R16 (Auckland)
2004,3,2,1,66.7%,5-2,71.4%,42-27,60.9%,0-0,-,0,,,,,,,,,,,,
Career,262,122,140,46.6%,281-316,47.1%,2790-2866,49.3%,33-31,51.6%,220,64.8%,29.7%,5.3%,5.5%,59.1%,66.5%,45.1%,57.7%,41.6%,49.6%,0.98,
