Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,16,7,9,43.8%,18-20,47.4%,174-182,48.9%,1-1,50.0%,0,,,,,,,,,,,,SF (Ilkley $100K)
2016,7,4,3,57.1%,8-6,57.1%,69-68,50.4%,1-0,100.0%,6,73.8%,29.8%,4.7%,6.3%,64.6%,66.9%,47.8%,60.2%,40.6%,50.7%,1.02,SF (Taipei)
2014,8,6,2,75.0%,13-5,72.2%,91-62,59.5%,0-0,-,0,,,,,,,,,,,,F (Osprey FL 50K)
2012,2,1,1,50.0%,2-3,40.0%,24-24,50.0%,0-1,0.0%,0,,,,,,,,,,,,R16 (Cali 100K)
2011,23,20,3,87.0%,42-12,77.8%,294-197,59.9%,3-1,75.0%,0,,,,,,,,,,,,W (3x)
2010,8,4,4,50.0%,9-8,52.9%,82-74,52.6%,0-2,0.0%,0,,,,,,,,,,,,SF (Saguenay 50K)
2009,4,1,3,25.0%,3-6,33.3%,36-40,47.4%,0-0,-,0,,,,,,,,,,,,R16 (Bendigo 25K)
2008,17,15,2,88.2%,31-5,86.1%,211-109,65.9%,2-2,50.0%,0,,,,,,,,,,,,W (2x)
2007,38,26,12,68.4%,57-28,67.1%,438-307,58.8%,3-2,60.0%,0,,,,,,,,,,,,W (2x)
2006,50,33,17,66.0%,69-39,63.9%,555-425,56.6%,5-5,50.0%,0,,,,,,,,,,,,W (3x)
2005,41,31,10,75.6%,68-26,72.3%,516-336,60.6%,6-1,85.7%,0,,,,,,,,,,,,W (2x)
2004,4,3,1,75.0%,6-2,75.0%,42-26,61.8%,0-0,-,0,,,,,,,,,,,,SF (Wellington 10K)
Career,218,151,67,69.3%,326-160,67.1%,2532-1850,57.8%,21-15,58.3%,6,73.8%,29.8%,4.7%,6.3%,64.6%,66.9%,47.8%,60.2%,40.6%,50.7%,1.02,
