Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Ayumi Morita [JPN],2,7,22.2%,2,0,2,0.0%,2006,2013,6,0.87,7.9%,6.7%,58.4%,71.2%,35.9%,56.5%,37.7%,38.7%,38.5%
6,Caroline Garcia [FRA],4,2,66.7%,0,0,0,-,2011,2017,5,0.99,5.7%,5.5%,62.8%,65.7%,53.5%,61.1%,38.5%,67.4%,28.6%
6,Daniela Hantuchova [SVK],2,4,33.3%,3,1,2,33.3%,2011,2015,6,0.98,7.1%,4.2%,59.9%,66.4%,48.4%,59.2%,39.9%,52.4%,41.7%
6,Sophie Ferguson [AUS],5,1,83.3%,1,1,0,100.0%,2005,2011,0,,,,,,,,,,
5,Urszula Radwanska [POL],3,2,60.0%,1,0,1,0.0%,2012,2016,4,1.07,2.7%,5.7%,56.4%,67.7%,45.0%,57.8%,45.2%,48.3%,47.4%
5,Kurumi Nara [JPN],2,3,40.0%,0,0,0,-,2011,2016,4,1.11,4.3%,6.5%,53.9%,62.1%,47.2%,55.2%,49.8%,46.2%,46.2%
5,Petra Kvitova [CZE],0,5,0.0%,2,1,1,50.0%,2008,2015,4,0.91,2.5%,5.0%,62.9%,64.5%,47.5%,58.2%,38.0%,52.8%,31.0%
5,Elena Vesnina [RUS],2,3,40.0%,0,0,0,-,2005,2014,4,0.94,4.9%,4.2%,60.0%,57.2%,44.3%,52.1%,45.1%,61.9%,48.4%
5,Samantha Stosur [AUS],0,5,0.0%,0,0,0,-,2005,2014,3,0.59,2.7%,8.7%,56.0%,63.1%,34.8%,50.7%,29.3%,25.0%,0.0%
5,Akgul Amanmuradova [UZB],4,1,80.0%,2,1,1,50.0%,2006,2012,1,2.05,8.3%,8.3%,54.2%,84.6%,45.5%,66.7%,68.2%,100.0%,60.0%
5,Yung Jan Chan [TPE],3,2,60.0%,3,2,1,66.7%,2005,2011,0,,,,,,,,,,
4,Stefanie Voegele [SUI],3,1,75.0%,0,0,0,-,2011,2017,2,1.23,5.3%,2.3%,55.6%,79.7%,40.7%,62.4%,46.4%,76.9%,66.7%
4,Laura Robson [GBR],3,1,75.0%,1,0,1,0.0%,2012,2017,2,1.15,10.4%,8.6%,58.9%,78.1%,46.3%,65.0%,40.2%,57.1%,41.2%
4,Alla Kudryavtseva [RUS],4,0,100.0%,0,0,0,-,2006,2017,2,1.26,8.7%,2.7%,69.1%,68.0%,45.7%,61.1%,49.0%,53.8%,47.8%
4,Petra Cetkovska [CZE],4,0,100.0%,0,0,0,-,2009,2015,4,1.28,5.7%,7.1%,57.5%,73.9%,49.6%,63.6%,46.7%,60.0%,50.0%
