Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Paul,104.8,114.9,6.8,118.6,111.5,129,105,92.5,3.6,94.0,89.0,101,85
2024 US Open R128,W vs Vukic,101.5,111.3,12.0,111.4,108.1,128,64,90.9,7.8,93.3,93.4,105,64
2023 US Open R128,L vs Oconnell,107.6,115.5,8.4,120.7,109.3,131,98,94.7,6.2,98.3,92.2,110,84
2023 Wimbledon R128,L vs Rublev,106.0,114.0,7.0,116.3,110.9,128,100,91.8,5.1,95.0,92.0,101,83
2021 US Open R128,L vs Sinner,110.2,121.0,7.5,124.9,116.4,133,92,97.3,5.2,97.4,94.9,111,83
Career (5 matches),,106.3,115.6,8.5,118.5,111.2,133,64,93.8,5.8,95.5,93.1,111,64
